,Unnamed: 단위(mm),길곡강수량,대병강수량,창녕강수량,창덕강수량,함안강수량,date,time
40472,40472,0.0,0.0,0.0,0.0,0.0,2017-04-09,9
40473,40473,0.0,0.0,0.0,0.0,0.0,2017-04-09,10
40474,40474,0.0,0.0,0.0,0.0,0.0,2017-04-09,11
40475,40475,0.0,0.0,0.0,0.0,0.0,2017-04-09,12
40476,40476,0.0,0.0,0.0,0.0,0.0,2017-04-09,13
40477,40477,0.0,0.0,0.0,0.0,0.0,2017-04-09,14
40478,40478,0.0,0.0,0.0,0.0,0.0,2017-04-09,15
40479,40479,0.0,0.0,0.0,0.0,0.0,2017-04-09,16
40480,40480,0.0,0.0,0.0,0.0,0.0,2017-04-09,17
40481,40481,0.0,0.0,0.0,0.0,0.0,2017-04-09,18
40482,40482,0.0,0.0,0.0,0.0,0.0,2017-04-09,19
40483,40483,0.0,0.0,0.0,0.0,0.0,2017-04-09,20
40484,40484,0.0,0.0,0.0,0.0,0.0,2017-04-09,21
40485,40485,0.0,0.0,0.0,0.0,0.0,2017-04-09,22
40486,40486,0.0,0.0,0.0,0.0,0.0,2017-04-09,23
40487,40487,0.0,0.0,0.0,0.0,0.0,2017-04-10,0
40488,40488,0.0,0.0,0.0,0.0,0.0,2017-04-10,1
40489,40489,0.0,0.0,0.0,0.0,0.0,2017-04-10,2
40490,40490,0.0,0.0,0.0,0.0,0.0,2017-04-10,3
40491,40491,0.0,0.0,0.0,0.0,0.0,2017-04-10,4
40492,40492,0.0,0.0,0.0,0.0,0.0,2017-04-10,5
40493,40493,0.0,0.0,0.0,0.0,0.0,2017-04-10,6
40494,40494,0.0,0.0,0.0,0.0,0.0,2017-04-10,7
40495,40495,0.0,0.0,0.0,0.0,0.0,2017-04-10,8
40496,40496,0.0,0.0,0.0,0.0,0.0,2017-04-10,9
40497,40497,0.0,0.0,0.0,0.0,0.0,2017-04-10,10
40498,40498,0.0,0.0,0.0,0.0,0.0,2017-04-10,11
40499,40499,0.0,0.0,0.0,0.0,0.0,2017-04-10,12
40500,40500,0.0,0.0,0.0,0.0,0.0,2017-04-10,13
40501,40501,0.0,0.0,0.0,0.0,0.0,2017-04-10,14
40502,40502,0.0,0.0,0.0,0.0,0.0,2017-04-10,15
40503,40503,0.0,0.0,0.0,0.0,0.0,2017-04-10,16
40504,40504,0.0,0.0,0.0,0.0,0.0,2017-04-10,17
40505,40505,0.0,0.0,0.0,0.0,0.0,2017-04-10,18
40506,40506,0.0,0.0,0.0,0.0,0.0,2017-04-10,19
40507,40507,0.0,0.0,0.0,0.0,0.0,2017-04-10,20
40508,40508,0.0,0.0,0.0,0.0,0.0,2017-04-10,21
40509,40509,0.0,0.0,0.0,0.0,0.0,2017-04-10,22
40510,40510,0.0,0.0,0.0,0.0,0.0,2017-04-10,23
40511,40511,0.0,0.0,0.5,0.0,0.0,2017-04-11,0
40512,40512,0.0,1.5,1.0,2.0,0.5,2017-04-11,1
40513,40513,0.0,2.0,0.5,1.0,0.0,2017-04-11,2
40514,40514,2.0,3.0,3.5,3.0,1.5,2017-04-11,3
40515,40515,1.5,2.0,3.5,3.5,2.0,2017-04-11,4
40516,40516,2.0,1.5,2.5,2.0,2.0,2017-04-11,5
40517,40517,3.5,1.5,3.5,2.0,3.0,2017-04-11,6
40518,40518,2.0,0.5,1.0,1.0,2.0,2017-04-11,7
40519,40519,0.5,1.0,0.5,0.5,0.0,2017-04-11,8
40520,40520,1.0,0.5,1.5,1.0,1.0,2017-04-11,9
40521,40521,0.5,0.0,0.5,0.5,0.0,2017-04-11,10
40522,40522,0.0,0.0,0.5,0.0,0.0,2017-04-11,11
40523,40523,0.0,0.0,0.0,0.0,0.0,2017-04-11,12
40524,40524,0.0,0.0,0.0,0.0,0.0,2017-04-11,13
40525,40525,0.0,0.0,0.0,0.0,0.0,2017-04-11,14
40526,40526,0.0,0.0,0.0,0.0,0.0,2017-04-11,15
40527,40527,0.0,0.0,0.0,0.0,0.0,2017-04-11,16
40528,40528,0.0,0.0,0.0,0.0,0.0,2017-04-11,17
40529,40529,0.0,0.0,0.0,0.0,0.0,2017-04-11,18
40530,40530,0.0,0.0,0.0,0.0,0.0,2017-04-11,19
40531,40531,0.0,0.0,0.0,0.0,0.0,2017-04-11,20
40532,40532,0.0,0.0,0.0,0.0,0.0,2017-04-11,21
40533,40533,0.0,0.0,0.0,0.0,0.0,2017-04-11,22
40534,40534,0.0,0.0,0.0,0.0,0.0,2017-04-11,23
40535,40535,0.0,0.0,0.0,0.0,0.0,2017-04-12,0
40536,40536,0.0,0.0,0.0,0.0,0.0,2017-04-12,1
40537,40537,0.0,0.0,0.0,0.0,0.0,2017-04-12,2
40538,40538,0.0,0.0,0.0,0.0,0.0,2017-04-12,3
40539,40539,0.0,0.0,0.0,0.0,0.0,2017-04-12,4
40540,40540,0.0,0.0,0.0,0.0,0.0,2017-04-12,5
40541,40541,0.0,0.0,0.0,0.0,0.0,2017-04-12,6
40542,40542,0.0,0.0,0.0,0.0,0.0,2017-04-12,7
40543,40543,0.0,0.0,0.0,0.0,0.0,2017-04-12,8
40544,40544,0.0,0.0,0.0,0.0,0.0,2017-04-12,9
40545,40545,0.0,0.0,0.0,0.0,0.0,2017-04-12,10
40546,40546,0.0,0.0,0.0,0.0,0.0,2017-04-12,11
40547,40547,0.0,0.0,0.0,0.0,0.0,2017-04-12,12
40548,40548,0.0,0.0,0.0,0.0,0.0,2017-04-12,13
40549,40549,0.0,0.0,0.0,0.0,0.0,2017-04-12,14
40550,40550,0.0,0.0,0.0,0.0,0.0,2017-04-12,15
40551,40551,0.0,0.0,0.0,0.0,0.0,2017-04-12,16
40552,40552,0.0,0.0,0.0,0.0,0.0,2017-04-12,17
40553,40553,0.0,0.0,0.0,0.0,0.0,2017-04-12,18
40554,40554,0.0,0.0,0.0,0.0,0.0,2017-04-12,19
40555,40555,0.0,0.0,0.0,0.0,0.0,2017-04-12,20
40556,40556,0.0,0.0,0.0,0.0,0.0,2017-04-12,21
40557,40557,0.0,0.0,0.0,0.0,0.0,2017-04-12,22
40558,40558,0.0,0.0,0.0,0.0,0.0,2017-04-12,23
40559,40559,0.0,0.0,0.0,0.0,0.0,2017-04-13,0
40560,40560,0.0,0.0,0.0,0.0,0.0,2017-04-13,1
40561,40561,0.0,0.0,0.0,0.0,0.0,2017-04-13,2
40562,40562,0.0,0.0,0.0,0.0,0.0,2017-04-13,3
40563,40563,0.0,0.0,0.0,0.0,0.0,2017-04-13,4
40564,40564,0.0,0.0,0.0,0.0,0.0,2017-04-13,5
40565,40565,0.0,0.0,0.0,0.0,0.0,2017-04-13,6
40566,40566,0.0,0.0,0.0,0.0,0.0,2017-04-13,7
40567,40567,0.0,0.0,0.0,0.0,0.0,2017-04-13,8
40568,40568,0.0,0.0,0.0,0.0,0.0,2017-04-13,9
40569,40569,0.0,0.0,0.0,0.0,0.0,2017-04-13,10
40570,40570,0.0,0.0,0.0,0.0,0.0,2017-04-13,11
40571,40571,0.0,0.0,0.0,0.0,0.0,2017-04-13,12
40572,40572,0.0,0.0,0.0,0.0,0.0,2017-04-13,13
40573,40573,0.0,0.0,0.0,0.0,0.0,2017-04-13,14
40574,40574,0.0,0.0,0.0,0.0,0.0,2017-04-13,15
40575,40575,0.0,0.0,0.0,0.0,0.0,2017-04-13,16
40576,40576,0.0,0.0,0.0,0.0,0.0,2017-04-13,17
40577,40577,0.0,0.0,0.0,0.0,0.0,2017-04-13,18
40578,40578,0.0,0.0,0.0,0.0,0.0,2017-04-13,19
40579,40579,0.0,0.0,0.0,0.0,0.0,2017-04-13,20
40580,40580,0.0,0.0,0.0,0.0,0.0,2017-04-13,21
40581,40581,0.0,0.0,0.0,0.0,0.0,2017-04-13,22
40582,40582,0.0,0.0,0.0,0.0,0.0,2017-04-13,23
40583,40583,0.0,0.0,0.0,0.0,0.0,2017-04-14,0
40584,40584,0.0,0.0,0.0,0.0,0.0,2017-04-14,1
40585,40585,0.0,0.0,0.0,0.0,0.0,2017-04-14,2
40586,40586,0.0,0.0,0.0,0.0,0.0,2017-04-14,3
40587,40587,0.0,0.0,0.0,0.0,0.0,2017-04-14,4
40588,40588,0.0,0.0,0.0,0.0,0.0,2017-04-14,5
40589,40589,0.0,0.0,0.0,0.0,0.0,2017-04-14,6
40590,40590,0.0,0.0,0.0,0.0,0.0,2017-04-14,7
40591,40591,0.0,0.0,0.0,0.0,0.0,2017-04-14,8
40592,40592,0.0,0.0,0.0,0.0,0.0,2017-04-14,9
40593,40593,0.0,0.0,0.0,0.0,0.0,2017-04-14,10
40594,40594,0.0,0.0,0.0,0.0,0.0,2017-04-14,11
40595,40595,0.0,0.0,0.0,0.0,0.0,2017-04-14,12
40596,40596,0.0,0.0,0.0,0.0,0.0,2017-04-14,13
40597,40597,0.0,0.0,0.0,0.0,0.0,2017-04-14,14
40598,40598,0.0,0.0,0.0,0.0,0.0,2017-04-14,15
40599,40599,0.0,0.0,0.0,0.0,0.0,2017-04-14,16
40600,40600,0.0,0.0,0.0,0.0,0.0,2017-04-14,17
40601,40601,0.0,0.0,0.0,0.0,0.0,2017-04-14,18
40602,40602,0.0,0.0,0.0,0.0,0.0,2017-04-14,19
40603,40603,0.0,0.0,0.0,0.0,0.0,2017-04-14,20
40604,40604,0.0,0.0,0.0,0.0,0.0,2017-04-14,21
40605,40605,0.0,0.0,0.0,0.0,0.0,2017-04-14,22
40606,40606,0.0,0.0,0.0,0.0,0.0,2017-04-14,23
40607,40607,0.0,0.0,0.0,0.0,0.0,2017-04-15,0
40608,40608,0.0,0.0,0.0,0.0,0.0,2017-04-15,1
40609,40609,0.0,0.0,0.0,0.0,0.0,2017-04-15,2
40610,40610,0.0,0.0,0.0,0.0,0.0,2017-04-15,3
40611,40611,0.0,0.0,0.0,0.0,0.0,2017-04-15,4
40612,40612,0.0,0.0,0.0,0.0,0.0,2017-04-15,5
40613,40613,0.0,0.0,0.0,0.0,0.0,2017-04-15,6
40614,40614,0.0,0.0,0.0,0.0,0.0,2017-04-15,7
40615,40615,0.0,0.0,0.0,0.0,0.0,2017-04-15,8
40616,40616,0.0,0.0,0.0,0.0,0.0,2017-04-15,9
40617,40617,0.0,0.0,0.0,0.0,0.0,2017-04-15,10
40618,40618,0.0,0.0,0.0,0.0,0.0,2017-04-15,11
40619,40619,0.0,0.0,0.0,0.0,0.0,2017-04-15,12
40620,40620,0.0,0.0,0.0,0.0,0.0,2017-04-15,13
40621,40621,0.0,0.0,0.0,0.0,0.0,2017-04-15,14
40622,40622,0.0,0.0,0.0,0.0,0.0,2017-04-15,15
40623,40623,0.0,0.0,0.0,0.0,0.0,2017-04-15,16
40624,40624,0.0,0.0,0.0,0.0,0.0,2017-04-15,17
40625,40625,0.0,0.0,0.0,0.0,0.0,2017-04-15,18
40626,40626,0.0,0.0,0.0,0.0,0.0,2017-04-15,19
40627,40627,0.0,0.0,0.0,0.0,0.0,2017-04-15,20
40628,40628,0.0,0.0,0.0,0.0,0.0,2017-04-15,21
40629,40629,0.0,0.0,0.0,0.0,0.0,2017-04-15,22
40630,40630,0.0,0.0,0.0,0.0,0.0,2017-04-15,23
40631,40631,0.0,0.0,0.0,0.0,0.0,2017-04-16,0
40632,40632,0.0,0.0,0.0,0.0,0.0,2017-04-16,1
40633,40633,0.0,0.0,0.0,0.0,0.0,2017-04-16,2
40634,40634,0.0,0.0,0.0,0.0,0.0,2017-04-16,3
40635,40635,0.0,0.0,0.0,0.0,0.0,2017-04-16,4
40636,40636,0.0,0.0,0.0,0.0,0.0,2017-04-16,5
40637,40637,0.0,0.0,0.0,0.0,0.0,2017-04-16,6
40638,40638,0.0,0.0,0.0,0.0,0.0,2017-04-16,7
40639,40639,0.0,0.0,0.0,0.0,0.0,2017-04-16,8
40640,40640,0.0,0.0,0.0,0.0,0.0,2017-04-16,9
40641,40641,0.0,0.0,0.0,0.0,0.0,2017-04-16,10
40642,40642,0.0,0.0,0.0,0.0,0.0,2017-04-16,11
40643,40643,0.0,0.0,0.0,0.0,0.0,2017-04-16,12
40644,40644,0.0,0.0,0.0,0.0,0.0,2017-04-16,13
40645,40645,0.0,0.0,0.0,0.0,0.0,2017-04-16,14
40646,40646,0.0,0.0,0.0,0.0,0.0,2017-04-16,15
40647,40647,0.0,0.0,0.0,0.0,0.0,2017-04-16,16
40648,40648,0.0,0.0,0.0,0.0,0.0,2017-04-16,17
40649,40649,0.0,0.0,0.0,0.0,0.0,2017-04-16,18
40650,40650,0.0,0.0,0.0,0.0,0.0,2017-04-16,19
40651,40651,0.0,0.0,0.0,0.0,0.0,2017-04-16,20
40652,40652,0.0,0.0,0.0,0.0,0.0,2017-04-16,21
40653,40653,0.0,0.0,0.0,0.0,0.0,2017-04-16,22
40654,40654,0.0,0.0,0.0,0.0,0.0,2017-04-16,23
40655,40655,0.0,0.0,0.0,0.0,0.0,2017-04-17,0
40656,40656,0.0,0.0,0.0,0.0,0.0,2017-04-17,1
40657,40657,0.0,0.0,0.0,0.0,0.0,2017-04-17,2
40658,40658,0.0,0.0,0.0,0.0,0.0,2017-04-17,3
40659,40659,0.0,0.0,0.0,0.0,0.0,2017-04-17,4
40660,40660,0.0,0.0,0.0,0.0,0.0,2017-04-17,5
40661,40661,0.0,0.0,0.0,0.0,0.0,2017-04-17,6
40662,40662,0.0,2.5,0.0,0.0,0.0,2017-04-17,7
40663,40663,0.0,0.5,0.0,1.0,0.0,2017-04-17,8
40664,40664,4.5,4.5,5.5,5.5,3.0,2017-04-17,9
40665,40665,1.5,1.5,4.5,3.5,0.5,2017-04-17,10
40666,40666,1.5,0.0,1.0,0.5,2.0,2017-04-17,11
40667,40667,2.0,0.5,1.0,0.5,0.5,2017-04-17,12
40668,40668,0.0,0.5,0.0,0.0,0.0,2017-04-17,13
40669,40669,0.0,0.0,0.0,0.0,0.5,2017-04-17,14
40670,40670,0.0,0.5,0.0,0.0,0.0,2017-04-17,15
40671,40671,0.5,2.5,1.0,1.0,0.0,2017-04-17,16
40672,40672,0.0,0.0,0.5,0.0,0.0,2017-04-17,17
40673,40673,0.5,0.0,0.5,0.5,0.5,2017-04-17,18
40674,40674,0.0,0.0,0.0,0.0,0.0,2017-04-17,19
40675,40675,0.0,0.0,0.0,0.0,0.0,2017-04-17,20
40676,40676,0.0,0.0,0.0,0.0,0.0,2017-04-17,21
40677,40677,0.0,0.0,0.0,0.0,0.0,2017-04-17,22
40678,40678,0.0,0.0,0.0,0.0,0.0,2017-04-17,23
40679,40679,0.0,0.0,0.0,0.0,0.0,2017-04-18,0
40680,40680,0.0,0.0,0.0,0.0,0.0,2017-04-18,1
40681,40681,0.0,0.0,0.0,0.0,0.0,2017-04-18,2
40682,40682,0.0,0.0,0.0,0.0,0.0,2017-04-18,3
40683,40683,0.0,0.0,0.0,0.0,0.0,2017-04-18,4
40684,40684,0.0,0.0,0.0,0.0,0.0,2017-04-18,5
40685,40685,0.0,0.0,0.0,0.0,0.0,2017-04-18,6
40686,40686,0.0,0.0,0.0,0.0,0.0,2017-04-18,7
40687,40687,0.0,0.0,0.0,0.0,0.0,2017-04-18,8
40688,40688,0.0,0.0,0.0,0.0,0.0,2017-04-18,9
40689,40689,0.0,0.0,0.0,0.0,0.0,2017-04-18,10
40690,40690,0.0,0.0,0.0,0.0,0.0,2017-04-18,11
40691,40691,0.0,0.0,0.0,0.0,0.0,2017-04-18,12
40692,40692,0.0,0.0,0.0,0.0,0.0,2017-04-18,13
40693,40693,0.0,0.0,0.0,0.0,0.0,2017-04-18,14
40694,40694,0.0,0.0,0.0,0.0,0.0,2017-04-18,15
40695,40695,0.0,0.5,0.0,0.0,0.0,2017-04-18,16
40696,40696,0.0,0.0,0.0,0.0,0.0,2017-04-18,17
40697,40697,0.0,0.5,0.0,0.0,0.0,2017-04-18,18
40698,40698,0.0,0.5,0.0,0.0,0.0,2017-04-18,19
40699,40699,0.5,0.0,0.0,0.0,0.0,2017-04-18,20
40700,40700,0.0,0.0,0.0,0.0,0.0,2017-04-18,21
40701,40701,0.0,0.0,0.0,0.0,0.0,2017-04-18,22
40702,40702,0.0,0.0,0.0,0.0,0.0,2017-04-18,23
40703,40703,0.0,0.0,0.0,0.0,0.0,2017-04-19,0
40704,40704,0.0,0.0,0.0,0.0,0.0,2017-04-19,1
40705,40705,0.0,0.0,0.0,0.0,0.0,2017-04-19,2
40706,40706,0.0,0.0,0.0,0.0,0.0,2017-04-19,3
40707,40707,0.0,0.0,0.0,0.0,0.0,2017-04-19,4
40708,40708,0.0,0.0,0.0,0.0,0.0,2017-04-19,5
40709,40709,0.0,0.0,0.0,0.0,0.0,2017-04-19,6
40710,40710,0.0,0.0,0.0,0.0,0.0,2017-04-19,7
40711,40711,0.0,0.0,0.0,0.0,0.0,2017-04-19,8
40712,40712,0.0,0.0,0.0,0.0,0.0,2017-04-19,9
40713,40713,0.0,0.0,0.0,0.0,0.0,2017-04-19,10
40714,40714,0.0,0.0,0.0,0.0,0.0,2017-04-19,11
40715,40715,0.0,0.0,0.0,0.0,0.0,2017-04-19,12
40716,40716,0.0,0.0,0.0,0.0,0.0,2017-04-19,13
40717,40717,0.0,0.0,0.0,0.0,0.0,2017-04-19,14
40718,40718,0.0,0.0,0.0,0.0,0.0,2017-04-19,15
40719,40719,0.0,0.0,0.0,0.0,0.0,2017-04-19,16
40720,40720,0.0,0.0,0.0,0.0,0.0,2017-04-19,17
40721,40721,0.0,0.0,0.0,0.0,0.0,2017-04-19,18
40722,40722,0.0,0.0,0.0,0.0,0.0,2017-04-19,19
40723,40723,0.0,0.0,0.0,0.0,0.0,2017-04-19,20
40724,40724,0.0,0.0,0.0,0.0,0.0,2017-04-19,21
40725,40725,0.0,0.0,0.0,0.0,0.0,2017-04-19,22
40726,40726,0.0,0.0,0.0,0.0,0.0,2017-04-19,23
40727,40727,0.0,0.0,0.0,0.0,0.0,2017-04-20,0
40728,40728,0.0,0.0,0.0,0.0,0.0,2017-04-20,1
40729,40729,0.0,0.0,0.0,0.0,0.0,2017-04-20,2
40730,40730,0.0,0.0,0.0,0.0,0.0,2017-04-20,3
40731,40731,0.0,0.0,0.0,0.0,0.0,2017-04-20,4
40732,40732,0.0,0.0,0.0,0.0,0.0,2017-04-20,5
40733,40733,0.0,0.0,0.0,0.0,0.0,2017-04-20,6
40734,40734,0.0,0.0,0.0,0.0,0.0,2017-04-20,7
40735,40735,0.0,0.0,0.0,0.0,0.0,2017-04-20,8
