,수위,총유입량,총방류량
34438,5.22,257.6,257.6
34439,5.22,257.625,257.625
34440,5.22,257.562,257.562
34441,5.22,257.563,257.563
34442,5.21,214.943,253.61
34443,5.21,250.802,250.802
34444,5.21,250.865,250.865
34445,5.21,250.918,250.918
34446,5.21,250.937,250.937
34447,5.21,250.63,250.63
34448,5.2,211.144,249.811
34449,5.2,244.13,244.13
34450,5.2,244.058,244.058
34451,5.2,244.072,244.072
34452,5.2,244.012,244.012
34453,5.2,244.098,244.098
34454,5.2,244.0,244.0
34455,5.2,244.142,244.142
34456,5.2,244.047,244.047
34457,5.2,244.027,244.027
34458,5.19,201.231,239.898
34459,5.21,322.865,245.532
34460,5.22,295.307,256.64
34461,5.22,257.603,257.603
34462,5.22,257.713,257.713
34463,5.22,257.578,257.578
34464,5.22,257.685,257.685
34465,5.22,257.587,257.587
34466,5.22,257.692,257.692
34467,5.22,257.563,257.563
34468,5.22,257.505,257.505
34469,5.22,257.507,257.507
34470,5.22,257.598,257.598
34471,5.22,257.633,257.633
34472,5.21,216.908,255.575
34473,5.18,123.152,239.152
34474,5.18,239.618,239.618
34475,5.18,233.777,233.777
34476,5.18,233.772,233.772
34477,5.18,233.733,233.733
34478,5.18,233.83,233.83
34479,5.18,233.668,233.668
34480,5.2,220.519,143.186
34481,5.22,184.336,107.003
34482,5.24,196.139,118.778
34483,5.3,473.183,241.183
34484,5.32,373.466,296.133
34485,5.33,348.59,309.923
34486,5.33,357.391,357.391
34487,5.33,446.893,446.893
34488,5.33,448.094,448.094
34489,5.31,377.371,454.704
34490,5.3,403.539,442.206
34491,5.28,350.122,427.455
34492,5.27,371.525,410.192
34493,5.26,362.529,401.196
34494,5.24,316.125,393.458
34495,5.24,314.759,314.759
34496,5.23,229.944,268.611
34497,5.21,176.65,254.011
34498,5.21,248.49,248.49
34499,5.21,245.882,245.882
34500,5.21,245.837,245.837
34501,5.21,245.927,245.927
34502,5.21,245.85,245.85
34503,5.21,245.78,245.78
34504,5.21,245.817,245.817
34505,5.21,223.338,223.338
34506,5.21,222.463,222.463
34507,5.21,222.493,222.493
34508,5.21,222.48,222.48
34509,5.21,222.465,222.465
34510,5.21,222.483,222.483
34511,5.22,266.337,227.67
34512,5.22,229.235,229.235
34513,5.22,229.177,229.177
34514,5.22,229.363,229.363
34515,5.22,229.363,229.363
34516,5.22,229.178,229.178
34517,5.22,229.213,229.213
34518,5.22,229.29,229.29
34519,5.22,229.242,229.242
34520,5.21,189.061,227.728
34521,5.19,81.063,158.396
34522,5.18,124.648,163.315
34523,5.18,240.442,240.442
34524,5.17,197.104,235.771
34525,5.17,228.708,228.708
34526,5.17,228.562,228.562
34527,5.17,228.427,228.427
34528,5.17,228.547,228.547
34529,5.18,254.783,216.116
34530,5.19,260.463,221.796
34531,5.22,362.418,246.418
34532,5.24,341.184,263.823
34533,5.25,314.615,275.948
34534,5.25,277.868,277.868
34535,5.25,277.82,277.82
34536,5.25,277.755,277.755
34537,5.24,237.344,276.011
34538,5.24,271.162,271.162
34539,5.23,230.651,269.318
34540,5.23,264.288,264.288
34541,5.23,264.375,264.375
34542,5.22,220.857,259.551
34543,5.22,257.552,257.552
34544,5.22,257.645,257.645
34545,5.21,214.153,252.82
34546,5.21,250.873,250.873
34547,5.2,208.568,247.235
34548,5.2,244.068,244.068
34549,5.19,200.576,239.243
34550,5.19,239.64,239.64
34551,5.18,196.728,235.395
34552,5.15,109.137,225.137
34553,5.13,133.22,210.553
34554,5.12,164.105,202.772
34555,5.12,202.887,202.887
34556,5.12,202.825,202.825
34557,5.11,160.119,198.786
34558,5.11,197.655,197.655
34559,5.11,197.735,197.735
34560,5.1,158.763,197.43
34561,5.1,192.485,192.485
34562,5.1,192.67,192.67
34563,5.1,192.515,192.515
34564,5.1,192.44,192.44
34565,5.1,192.508,192.508
34566,5.1,192.447,192.447
34567,5.1,192.535,192.535
34568,5.1,192.502,192.502
34569,5.1,192.448,192.448
34570,5.1,192.545,192.545
34571,5.1,192.407,192.407
34572,5.1,192.562,192.562
34573,5.1,192.415,192.415
34574,5.1,192.498,192.498
34575,5.09,153.056,191.723
34576,5.09,189.653,189.653
34577,5.09,189.738,189.738
34578,5.09,189.727,189.727
34579,5.09,189.797,189.797
34580,5.1,228.45,189.783
34581,5.1,192.472,192.472
34582,5.1,192.44,192.44
34583,5.1,192.448,192.448
34584,5.11,233.505,194.838
34585,5.11,197.568,197.568
34586,5.11,197.578,197.578
34587,5.11,197.682,197.682
34588,5.11,197.623,197.623
34589,5.11,197.763,197.763
34590,5.11,197.71,197.71
34591,5.11,197.737,197.737
34592,5.11,197.755,197.755
34593,5.11,197.685,197.685
34594,5.1,158.021,196.688
34595,5.1,192.602,192.602
34596,5.1,192.432,192.432
34597,5.1,192.623,192.623
34598,5.09,152.303,190.97
34599,5.09,189.777,189.777
34600,5.08,150.621,189.288
34601,5.08,186.86,186.86
34602,5.08,186.837,186.837
34603,5.08,186.997,186.997
34604,5.08,186.86,186.86
34605,5.08,186.94,186.94
34606,5.08,186.855,186.855
34607,5.08,186.91,186.91
34608,5.08,186.91,186.91
34609,5.08,186.825,186.825
34610,5.08,186.883,186.883
34611,5.08,186.972,186.972
34612,5.08,186.802,186.802
34613,5.08,186.83,186.83
34614,5.08,186.935,186.935
34615,5.07,146.565,185.259
34616,5.07,183.98,183.98
34617,5.06,143.778,182.445
34618,5.06,181.355,181.355
34619,5.05,140.018,178.685
34620,5.05,178.41,178.41
34621,5.04,137.138,175.805
34622,5.03,136.195,174.862
34623,5.02,133.678,172.345
34624,5.01,113.868,152.535
34625,5.01,142.308,142.308
34626,5.01,142.333,142.333
34627,5.02,164.621,125.954
34628,5.03,167.499,128.832
34629,5.05,228.993,151.66
34630,5.06,212.972,174.305
34631,5.07,212.844,174.177
34632,5.08,215.904,177.21
34633,5.09,218.782,180.115
34634,5.09,181.268,181.268
34635,5.1,230.302,191.635
34636,5.1,192.475,192.475
34637,5.1,192.415,192.415
34638,5.1,192.555,192.555
34639,5.1,192.498,192.498
34640,5.1,192.412,192.412
34641,5.1,192.55,192.55
34642,5.1,192.558,192.558
34643,5.1,192.547,192.547
34644,5.1,192.453,192.453
34645,5.1,192.517,192.517
34646,5.09,151.863,190.53
34647,5.08,149.334,188.001
34648,5.08,186.9,186.9
34649,5.07,148.238,186.932
34650,5.07,183.925,183.925
34651,5.07,184.147,184.147
34652,5.07,184.07,184.07
34653,5.07,184.038,184.038
34654,5.07,184.127,184.127
34655,5.08,223.815,185.121
34656,5.08,187.078,187.078
34657,5.08,186.832,186.832
34658,5.08,187.013,187.013
34659,5.09,226.962,188.295
34660,5.09,189.908,189.908
34661,5.09,189.768,189.768
34662,5.09,189.622,189.622
34663,5.09,189.692,189.692
34664,5.09,189.677,189.677
34665,5.08,150.83,189.497
34666,5.06,479.512,556.873
34667,5.0,753.95,985.95
34668,5.01,912.309,873.642
34669,5.08,609.514,338.82
34670,5.17,549.717,201.717
34671,5.14,99.899,215.899
34672,5.1,10.218,164.885
34673,5.1,143.528,143.528
34674,5.11,207.724,169.057
34675,5.11,178.078,178.078
34676,5.11,178.122,178.122
34677,5.11,178.032,178.032
34678,5.11,178.025,178.025
34679,5.1,137.561,176.228
34680,5.1,172.775,172.775
34681,5.09,131.968,170.635
34682,5.09,170.03,170.03
34683,5.08,129.48,168.147
34684,5.07,126.235,164.929
34685,5.06,121.413,160.08
34686,5.06,136.62,136.62
34687,5.05,74.821,113.488
34688,5.04,52.243,90.91
34689,5.04,59.985,59.985
34690,5.04,55.975,55.975
34691,5.03,15.243,53.91
34692,5.03,50.4,50.4
34693,5.03,50.875,50.875
34694,5.03,50.352,50.352
34695,5.03,50.332,50.332
34696,5.03,50.323,50.323
34697,5.03,50.33,50.33
34698,5.03,50.35,50.35
34699,5.03,50.365,50.365
34700,5.05,131.5,54.167
34701,5.07,183.421,106.088
34702,5.07,148.347,148.347
34703,5.08,193.849,155.155
34704,5.09,197.109,158.442
34705,5.09,160.1,160.1
34706,5.09,160.058,160.058
34707,5.09,160.078,160.078
34708,5.09,165.685,165.685
34709,5.09,183.517,183.517
34710,5.09,183.605,183.605
34711,5.09,184.68,184.68
34712,5.09,189.712,189.712
34713,5.08,150.715,189.382
34714,5.08,187.045,187.045
34715,5.07,146.196,184.89
34716,5.05,89.827,167.16
34717,5.05,130.238,130.238
34718,5.05,108.117,108.117
34719,5.04,88.091,126.758
34720,5.04,126.208,126.208
34721,5.05,165.616,126.949
34722,5.06,169.86,131.193
34723,5.07,174.22,135.553
34724,5.07,146.575,146.575
34725,5.07,146.622,146.622
34726,5.07,137.283,137.283
34727,5.07,138.875,138.875
34728,5.07,138.827,138.827
34729,5.07,138.86,138.86
34730,5.07,138.843,138.843
34731,5.07,139.04,139.04
34732,5.07,145.667,145.667
34733,5.07,146.568,146.568
34734,5.07,146.547,146.547
34735,5.08,192.993,154.299
34736,5.08,164.747,164.747
34737,5.08,168.517,168.517
34738,5.08,168.5,168.5
34739,5.08,168.533,168.533
34740,5.08,167.042,167.042
34741,5.07,118.648,157.342
34742,5.07,136.76,136.76
34743,5.07,151.682,151.682
34744,5.06,110.453,149.12
34745,5.06,144.033,144.033
34746,5.06,143.943,143.943
34747,5.06,143.558,143.558
34748,5.06,128.294,128.294
34749,5.06,127.617,127.617
34750,5.06,127.768,127.768
34751,5.06,127.617,127.617
34752,5.06,127.618,127.618
