,일시,수위(EL.m)
79182,2012-09-08 08시,2.38
79183,2012-09-08 09시,2.38
79184,2012-09-08 10시,2.37
79185,2012-09-08 11시,2.35
79186,2012-09-08 12시,2.34
79187,2012-09-08 13시,2.38
79188,2012-09-08 14시,2.44
79189,2012-09-08 15시,2.44
79190,2012-09-08 16시,2.4
79191,2012-09-08 17시,2.38
79192,2012-09-08 18시,2.38
79193,2012-09-08 19시,2.36
79194,2012-09-08 20시,2.29
79195,2012-09-08 21시,2.21
79196,2012-09-08 22시,2.14
79197,2012-09-08 23시,2.13
79198,2012-09-08 24시,2.14
79199,2012-09-09 01시,2.18
79200,2012-09-09 02시,2.23
79201,2012-09-09 03시,2.24
79202,2012-09-09 04시,2.24
79203,2012-09-09 05시,2.25
79204,2012-09-09 06시,2.27
79205,2012-09-09 07시,2.29
79206,2012-09-09 08시,2.31
79207,2012-09-09 09시,2.31
79208,2012-09-09 10시,2.31
79209,2012-09-09 11시,2.31
79210,2012-09-09 12시,2.31
79211,2012-09-09 13시,2.3
79212,2012-09-09 14시,2.3
79213,2012-09-09 15시,2.29
79214,2012-09-09 16시,2.29
79215,2012-09-09 17시,2.29
79216,2012-09-09 18시,2.29
79217,2012-09-09 19시,2.29
79218,2012-09-09 20시,2.3
79219,2012-09-09 21시,2.3
79220,2012-09-09 22시,2.31
79221,2012-09-09 23시,2.31
79222,2012-09-09 24시,2.31
79223,2012-09-10 01시,2.3
79224,2012-09-10 02시,2.29
79225,2012-09-10 03시,2.27
79226,2012-09-10 04시,2.25
79227,2012-09-10 05시,2.22
79228,2012-09-10 06시,2.2
79229,2012-09-10 07시,2.19
79230,2012-09-10 08시,2.17
79231,2012-09-10 09시,2.17
79232,2012-09-10 10시,2.21
79233,2012-09-10 11시,2.24
79234,2012-09-10 12시,2.26
79235,2012-09-10 13시,2.27
79236,2012-09-10 14시,2.28
79237,2012-09-10 15시,2.32
79238,2012-09-10 16시,2.33
79239,2012-09-10 17시,2.33
79240,2012-09-10 18시,2.32
79241,2012-09-10 19시,2.29
79242,2012-09-10 20시,2.25
79243,2012-09-10 21시,2.22
79244,2012-09-10 22시,2.21
79245,2012-09-10 23시,2.22
79246,2012-09-10 24시,2.26
79247,2012-09-11 01시,2.27
79248,2012-09-11 02시,2.28
79249,2012-09-11 03시,2.28
79250,2012-09-11 04시,2.27
79251,2012-09-11 05시,2.27
79252,2012-09-11 06시,2.29
79253,2012-09-11 07시,2.3
79254,2012-09-11 08시,2.3
79255,2012-09-11 09시,2.31
79256,2012-09-11 10시,2.32
79257,2012-09-11 11시,2.32
79258,2012-09-11 12시,2.32
79259,2012-09-11 13시,2.32
79260,2012-09-11 14시,2.32
79261,2012-09-11 15시,2.3
79262,2012-09-11 16시,2.28
79263,2012-09-11 17시,2.26
79264,2012-09-11 18시,2.25
79265,2012-09-11 19시,2.25
79266,2012-09-11 20시,2.28
79267,2012-09-11 21시,2.32
79268,2012-09-11 22시,2.35
79269,2012-09-11 23시,2.39
79270,2012-09-11 24시,2.4
79271,2012-09-12 01시,2.41
79272,2012-09-12 02시,2.41
79273,2012-09-12 03시,2.42
79274,2012-09-12 04시,2.41
79275,2012-09-12 05시,2.39
79276,2012-09-12 06시,2.36
79277,2012-09-12 07시,2.35
79278,2012-09-12 08시,2.35
79279,2012-09-12 09시,2.35
79280,2012-09-12 10시,2.35
79281,2012-09-12 11시,2.36
79282,2012-09-12 12시,2.38
79283,2012-09-12 13시,2.4
79284,2012-09-12 14시,2.4
79285,2012-09-12 15시,2.39
79286,2012-09-12 16시,2.39
79287,2012-09-12 17시,2.38
79288,2012-09-12 18시,2.37
79289,2012-09-12 19시,2.33
79290,2012-09-12 20시,2.3
79291,2012-09-12 21시,2.27
79292,2012-09-12 22시,2.24
79293,2012-09-12 23시,2.22
79294,2012-09-12 24시,2.21
79295,2012-09-13 01시,2.2
79296,2012-09-13 02시,2.25
79297,2012-09-13 03시,2.28
79298,2012-09-13 04시,2.28
79299,2012-09-13 05시,2.25
79300,2012-09-13 06시,2.25
79301,2012-09-13 07시,2.25
79302,2012-09-13 08시,2.29
79303,2012-09-13 09시,2.31
79304,2012-09-13 10시,2.23
79305,2012-09-13 11시,2.2
79306,2012-09-13 12시,2.32
79307,2012-09-13 13시,2.4
79308,2012-09-13 14시,2.45
79309,2012-09-13 15시,2.49
79310,2012-09-13 16시,2.51
79311,2012-09-13 17시,2.54
79312,2012-09-13 18시,2.56
79313,2012-09-13 19시,2.61
79314,2012-09-13 20시,2.62
79315,2012-09-13 21시,2.62
79316,2012-09-13 22시,2.62
79317,2012-09-13 23시,2.59
79318,2012-09-13 24시,2.58
79319,2012-09-14 01시,2.58
79320,2012-09-14 02시,2.61
79321,2012-09-14 03시,2.62
79322,2012-09-14 04시,2.6
79323,2012-09-14 05시,2.55
79324,2012-09-14 06시,2.52
79325,2012-09-14 07시,2.5
79326,2012-09-14 08시,2.49
79327,2012-09-14 09시,2.48
79328,2012-09-14 10시,2.42
79329,2012-09-14 11시,2.39
79330,2012-09-14 12시,2.43
79331,2012-09-14 13시,2.43
79332,2012-09-14 14시,2.41
79333,2012-09-14 15시,2.37
79334,2012-09-14 16시,2.34
79335,2012-09-14 17시,2.3
79336,2012-09-14 18시,2.27
79337,2012-09-14 19시,2.26
79338,2012-09-14 20시,2.26
79339,2012-09-14 21시,2.28
79340,2012-09-14 22시,2.32
79341,2012-09-14 23시,2.35
79342,2012-09-14 24시,2.37
79343,2012-09-15 01시,2.39
79344,2012-09-15 02시,2.41
79345,2012-09-15 03시,2.42
79346,2012-09-15 04시,2.43
79347,2012-09-15 05시,2.43
79348,2012-09-15 06시,2.42
79349,2012-09-15 07시,2.4
79350,2012-09-15 08시,2.39
79351,2012-09-15 09시,2.37
79352,2012-09-15 10시,2.36
79353,2012-09-15 11시,2.34
79354,2012-09-15 12시,2.29
79355,2012-09-15 13시,2.26
79356,2012-09-15 14시,2.24
79357,2012-09-15 15시,2.21
79358,2012-09-15 16시,2.2
79359,2012-09-15 17시,2.27
79360,2012-09-15 18시,2.28
79361,2012-09-15 19시,2.28
79362,2012-09-15 20시,2.25
79363,2012-09-15 21시,2.22
79364,2012-09-15 22시,2.23
79365,2012-09-15 23시,2.22
79366,2012-09-15 24시,2.21
79367,2012-09-16 01시,2.21
79368,2012-09-16 02시,2.2
79369,2012-09-16 03시,2.2
79370,2012-09-16 04시,2.2
79371,2012-09-16 05시,2.2
79372,2012-09-16 06시,2.23
79373,2012-09-16 07시,2.24
79374,2012-09-16 08시,2.23
79375,2012-09-16 09시,2.24
79376,2012-09-16 10시,2.27
79377,2012-09-16 11시,2.34
79378,2012-09-16 12시,2.38
79379,2012-09-16 13시,2.38
79380,2012-09-16 14시,2.34
79381,2012-09-16 15시,2.24
79382,2012-09-16 16시,2.19
79383,2012-09-16 17시,2.21
79384,2012-09-16 18시,2.22
79385,2012-09-16 19시,2.24
79386,2012-09-16 20시,2.28
79387,2012-09-16 21시,2.27
79388,2012-09-16 22시,2.25
79389,2012-09-16 23시,2.23
79390,2012-09-16 24시,2.21
79391,2012-09-17 01시,2.2
79392,2012-09-17 02시,2.18
79393,2012-09-17 03시,2.17
79394,2012-09-17 04시,2.17
79395,2012-09-17 05시,2.2
79396,2012-09-17 06시,2.21
79397,2012-09-17 07시,2.23
79398,2012-09-17 08시,2.26
79399,2012-09-17 09시,2.27
79400,2012-09-17 10시,2.29
79401,2012-09-17 11시,2.3
79402,2012-09-17 12시,2.3
79403,2012-09-17 13시,2.29
79404,2012-09-17 14시,2.27
79405,2012-09-17 15시,2.25
79406,2012-09-17 16시,2.24
79407,2012-09-17 17시,2.25
79408,2012-09-17 18시,2.27
79409,2012-09-17 19시,2.14
79410,2012-09-17 20시,2.18
79411,2012-09-17 21시,2.17
79412,2012-09-17 22시,2.22
79413,2012-09-17 23시,2.3
79414,2012-09-17 24시,2.32
79415,2012-09-18 01시,2.33
79416,2012-09-18 02시,2.38
79417,2012-09-18 03시,2.35
79418,2012-09-18 04시,2.33
79419,2012-09-18 05시,2.3
79420,2012-09-18 06시,2.34
79421,2012-09-18 07시,2.36
79422,2012-09-18 08시,2.35
79423,2012-09-18 09시,2.31
79424,2012-09-18 10시,2.28
79425,2012-09-18 11시,2.24
79426,2012-09-18 12시,2.21
79427,2012-09-18 13시,2.24
79428,2012-09-18 14시,2.25
79429,2012-09-18 15시,2.27
79430,2012-09-18 16시,2.27
79431,2012-09-18 17시,2.28
79432,2012-09-18 18시,2.29
79433,2012-09-18 19시,2.3
79434,2012-09-18 20시,2.3
79435,2012-09-18 21시,2.33
79436,2012-09-18 22시,2.32
79437,2012-09-18 23시,2.29
79438,2012-09-18 24시,2.25
79439,2012-09-19 01시,2.24
79440,2012-09-19 02시,2.23
79441,2012-09-19 03시,2.22
79442,2012-09-19 04시,2.25
79443,2012-09-19 05시,2.27
79444,2012-09-19 06시,2.29
79445,2012-09-19 07시,2.3
79446,2012-09-19 08시,2.32
79447,2012-09-19 09시,2.33
79448,2012-09-19 10시,2.35
79449,2012-09-19 11시,2.36
79450,2012-09-19 12시,2.36
79451,2012-09-19 13시,2.37
79452,2012-09-19 14시,2.38
79453,2012-09-19 15시,2.33
79454,2012-09-19 16시,2.34
79455,2012-09-19 17시,2.36
79456,2012-09-19 18시,2.34
79457,2012-09-19 19시,2.31
79458,2012-09-19 20시,2.29
79459,2012-09-19 21시,2.27
79460,2012-09-19 22시,2.26
79461,2012-09-19 23시,2.27
79462,2012-09-19 24시,2.27
79463,2012-09-20 01시,2.27
79464,2012-09-20 02시,2.27
79465,2012-09-20 03시,2.27
79466,2012-09-20 04시,2.27
79467,2012-09-20 05시,2.27
79468,2012-09-20 06시,2.27
79469,2012-09-20 07시,2.27
79470,2012-09-20 08시,2.26
79471,2012-09-20 09시,2.27
79472,2012-09-20 10시,2.27
79473,2012-09-20 11시,2.27
79474,2012-09-20 12시,2.19
79475,2012-09-20 13시,2.21
79476,2012-09-20 14시,2.2
79477,2012-09-20 15시,2.21
79478,2012-09-20 16시,2.24
79479,2012-09-20 17시,2.27
79480,2012-09-20 18시,2.26
79481,2012-09-20 19시,2.27
79482,2012-09-20 20시,2.29
79483,2012-09-20 21시,2.3
79484,2012-09-20 22시,2.3
79485,2012-09-20 23시,2.29
79486,2012-09-20 24시,2.27
79487,2012-09-21 01시,2.24
79488,2012-09-21 02시,2.24
79489,2012-09-21 03시,2.23
79490,2012-09-21 04시,2.21
79491,2012-09-21 05시,2.2
79492,2012-09-21 06시,2.18
79493,2012-09-21 07시,2.22
79494,2012-09-21 08시,2.22
79495,2012-09-21 09시,2.23
79496,2012-09-21 10시,2.26
79497,2012-09-21 11시,2.27
79498,2012-09-21 12시,2.27
79499,2012-09-21 13시,2.28
79500,2012-09-21 14시,2.3
79501,2012-09-21 15시,2.32
79502,2012-09-21 16시,2.33
79503,2012-09-21 17시,2.34
79504,2012-09-21 18시,2.35
79505,2012-09-21 19시,2.35
79506,2012-09-21 20시,2.35
79507,2012-09-21 21시,2.34
79508,2012-09-21 22시,2.33
79509,2012-09-21 23시,2.33
79510,2012-09-21 24시,2.33
79511,2012-09-22 01시,2.33
79512,2012-09-22 02시,2.32
79513,2012-09-22 03시,2.32
79514,2012-09-22 04시,2.32
79515,2012-09-22 05시,2.32
79516,2012-09-22 06시,2.32
79517,2012-09-22 07시,2.33
79518,2012-09-22 08시,2.33
79519,2012-09-22 09시,2.33
79520,2012-09-22 10시,2.33
79521,2012-09-22 11시,2.33
79522,2012-09-22 12시,2.35
79523,2012-09-22 13시,2.36
79524,2012-09-22 14시,2.36
79525,2012-09-22 15시,2.37
79526,2012-09-22 16시,2.38
79527,2012-09-22 17시,2.39
79528,2012-09-22 18시,2.37
79529,2012-09-22 19시,2.37
79530,2012-09-22 20시,2.37
79531,2012-09-22 21시,2.37
79532,2012-09-22 22시,2.37
79533,2012-09-22 23시,2.37
79534,2012-09-22 24시,2.37
79535,2012-09-23 01시,2.36
79536,2012-09-23 02시,2.39
79537,2012-09-23 03시,2.4
79538,2012-09-23 04시,2.39
79539,2012-09-23 05시,2.36
79540,2012-09-23 06시,2.34
79541,2012-09-23 07시,2.32
79542,2012-09-23 08시,2.35
79543,2012-09-23 09시,2.36
79544,2012-09-23 10시,2.39
79545,2012-09-23 11시,2.42
79546,2012-09-23 12시,2.41
79547,2012-09-23 13시,2.4
79548,2012-09-23 14시,2.38
79549,2012-09-23 15시,2.36
79550,2012-09-23 16시,2.35
79551,2012-09-23 17시,2.34
79552,2012-09-23 18시,2.31
79553,2012-09-23 19시,2.29
79554,2012-09-23 20시,2.27
79555,2012-09-23 21시,2.26
79556,2012-09-23 22시,2.24
79557,2012-09-23 23시,2.23
79558,2012-09-23 24시,2.26
79559,2012-09-24 01시,2.3
79560,2012-09-24 02시,2.35
79561,2012-09-24 03시,2.37
79562,2012-09-24 04시,2.36
79563,2012-09-24 05시,2.35
79564,2012-09-24 06시,2.33
79565,2012-09-24 07시,2.3
79566,2012-09-24 08시,2.29
79567,2012-09-24 09시,2.28
79568,2012-09-24 10시,2.28
79569,2012-09-24 11시,2.3
79570,2012-09-24 12시,2.31
79571,2012-09-24 13시,2.33
79572,2012-09-24 14시,2.34
79573,2012-09-24 15시,2.34
79574,2012-09-24 16시,2.34
79575,2012-09-24 17시,2.35
79576,2012-09-24 18시,2.36
79577,2012-09-24 19시,2.37
79578,2012-09-24 20시,2.38
79579,2012-09-24 21시,2.38
79580,2012-09-24 22시,2.38
79581,2012-09-24 23시,2.38
79582,2012-09-24 24시,2.38
79583,2012-09-25 01시,2.39
79584,2012-09-25 02시,2.39
79585,2012-09-25 03시,2.39
79586,2012-09-25 04시,2.39
79587,2012-09-25 05시,2.39
79588,2012-09-25 06시,2.4
79589,2012-09-25 07시,2.37
79590,2012-09-25 08시,2.36
79591,2012-09-25 09시,2.34
79592,2012-09-25 10시,2.34
79593,2012-09-25 11시,2.33
79594,2012-09-25 12시,2.31
79595,2012-09-25 13시,2.28
79596,2012-09-25 14시,2.28
79597,2012-09-25 15시,2.27
79598,2012-09-25 16시,2.25
79599,2012-09-25 17시,2.23
79600,2012-09-25 18시,2.22
79601,2012-09-25 19시,2.22
79602,2012-09-25 20시,2.21
79603,2012-09-25 21시,2.22
79604,2012-09-25 22시,2.25
79605,2012-09-25 23시,2.27
79606,2012-09-25 24시,2.3
79607,2012-09-26 01시,2.32
79608,2012-09-26 02시,2.34
79609,2012-09-26 03시,2.37
79610,2012-09-26 04시,2.37
79611,2012-09-26 05시,2.37
79612,2012-09-26 06시,2.37
79613,2012-09-26 07시,2.38
79614,2012-09-26 08시,2.39
79615,2012-09-26 09시,2.38
79616,2012-09-26 10시,2.37
79617,2012-09-26 11시,2.34
79618,2012-09-26 12시,2.31
79619,2012-09-26 13시,2.3
79620,2012-09-26 14시,2.29
79621,2012-09-26 15시,2.28
79622,2012-09-26 16시,2.26
79623,2012-09-26 17시,2.25
79624,2012-09-26 18시,2.27
79625,2012-09-26 19시,2.27
79626,2012-09-26 20시,2.28
79627,2012-09-26 21시,2.29
79628,2012-09-26 22시,2.32
79629,2012-09-26 23시,2.36
79630,2012-09-26 24시,2.39
79631,2012-09-27 01시,2.41
79632,2012-09-27 02시,2.44
79633,2012-09-27 03시,2.47
79634,2012-09-27 04시,2.46
79635,2012-09-27 05시,2.44
79636,2012-09-27 06시,2.43
79637,2012-09-27 07시,2.42
79638,2012-09-27 08시,2.4
79639,2012-09-27 09시,2.4
79640,2012-09-27 10시,2.4
79641,2012-09-27 11시,2.39
79642,2012-09-27 12시,2.36
79643,2012-09-27 13시,2.35
79644,2012-09-27 14시,2.37
79645,2012-09-27 15시,2.4
79646,2012-09-27 16시,2.41
79647,2012-09-27 17시,2.4
79648,2012-09-27 18시,2.35
79649,2012-09-27 19시,2.3
79650,2012-09-27 20시,2.31
79651,2012-09-27 21시,2.27
79652,2012-09-27 22시,2.22
79653,2012-09-27 23시,2.21
79654,2012-09-27 24시,2.21
79655,2012-09-28 01시,2.25
79656,2012-09-28 02시,2.27
79657,2012-09-28 03시,2.28
79658,2012-09-28 04시,2.29
79659,2012-09-28 05시,2.26
79660,2012-09-28 06시,2.24
79661,2012-09-28 07시,2.21
79662,2012-09-28 08시,2.21
79663,2012-09-28 09시,2.18
79664,2012-09-28 10시,2.18
79665,2012-09-28 11시,2.22
79666,2012-09-28 12시,2.28
79667,2012-09-28 13시,2.32
79668,2012-09-28 14시,2.38
79669,2012-09-28 15시,2.43
79670,2012-09-28 16시,2.48
79671,2012-09-28 17시,2.52
79672,2012-09-28 18시,2.58
79673,2012-09-28 19시,2.5
79674,2012-09-28 20시,2.47
79675,2012-09-28 21시,2.46
79676,2012-09-28 22시,2.44
79677,2012-09-28 23시,2.44
79678,2012-09-28 24시,2.43
79679,2012-09-29 01시,2.41
79680,2012-09-29 02시,2.4
79681,2012-09-29 03시,2.38
79682,2012-09-29 04시,2.37
79683,2012-09-29 05시,2.39
79684,2012-09-29 06시,2.4
79685,2012-09-29 07시,2.37
79686,2012-09-29 08시,2.34
79687,2012-09-29 09시,2.34
79688,2012-09-29 10시,2.33
79689,2012-09-29 11시,2.33
79690,2012-09-29 12시,2.33
79691,2012-09-29 13시,2.33
79692,2012-09-29 14시,2.33
79693,2012-09-29 15시,2.32
79694,2012-09-29 16시,2.33
79695,2012-09-29 17시,2.34
79696,2012-09-29 18시,2.35
79697,2012-09-29 19시,2.36
79698,2012-09-29 20시,2.34
79699,2012-09-29 21시,2.32
79700,2012-09-29 22시,2.3
79701,2012-09-29 23시,2.28
79702,2012-09-29 24시,2.26
79703,2012-09-30 01시,2.25
79704,2012-09-30 02시,2.24
79705,2012-09-30 03시,2.25
79706,2012-09-30 04시,2.28
79707,2012-09-30 05시,2.29
79708,2012-09-30 06시,2.31
79709,2012-09-30 07시,2.34
79710,2012-09-30 08시,2.31
79711,2012-09-30 09시,2.31
79712,2012-09-30 10시,2.31
79713,2012-09-30 11시,2.33
79714,2012-09-30 12시,2.34
79715,2012-09-30 13시,2.36
79716,2012-09-30 14시,2.35
79717,2012-09-30 15시,2.34
79718,2012-09-30 16시,2.33
79719,2012-09-30 17시,2.3
79720,2012-09-30 18시,2.27
79721,2012-09-30 19시,2.32
79722,2012-09-30 20시,2.34
79723,2012-09-30 21시,2.32
79724,2012-09-30 22시,2.3
79725,2012-09-30 23시,2.31
79726,2012-09-30 24시,2.32
79727,2012-10-01 01시,2.31
79728,2012-10-01 02시,2.33
79729,2012-10-01 03시,2.33
79730,2012-10-01 04시,2.34
79731,2012-10-01 05시,2.34
79732,2012-10-01 06시,2.34
79733,2012-10-01 07시,2.38
79734,2012-10-01 08시,2.4
79735,2012-10-01 09시,2.36
79736,2012-10-01 10시,2.31
79737,2012-10-01 11시,2.28
79738,2012-10-01 12시,2.31
79739,2012-10-01 13시,2.33
79740,2012-10-01 14시,2.34
79741,2012-10-01 15시,2.35
79742,2012-10-01 16시,2.36
79743,2012-10-01 17시,2.37
79744,2012-10-01 18시,2.38
79745,2012-10-01 19시,2.38
79746,2012-10-01 20시,2.38
79747,2012-10-01 21시,2.38
79748,2012-10-01 22시,2.38
79749,2012-10-01 23시,2.38
79750,2012-10-01 24시,2.36
79751,2012-10-02 01시,2.33
79752,2012-10-02 02시,2.31
79753,2012-10-02 03시,2.28
79754,2012-10-02 04시,2.25
79755,2012-10-02 05시,2.25
79756,2012-10-02 06시,2.26
79757,2012-10-02 07시,2.27
79758,2012-10-02 08시,2.28
79759,2012-10-02 09시,2.34
79760,2012-10-02 10시,2.35
79761,2012-10-02 11시,2.34
79762,2012-10-02 12시,2.32
79763,2012-10-02 13시,2.28
79764,2012-10-02 14시,2.26
79765,2012-10-02 15시,2.25
79766,2012-10-02 16시,2.27
79767,2012-10-02 17시,2.28
79768,2012-10-02 18시,2.29
79769,2012-10-02 19시,2.28
79770,2012-10-02 20시,2.28
79771,2012-10-02 21시,2.3
79772,2012-10-02 22시,2.31
79773,2012-10-02 23시,2.31
79774,2012-10-02 24시,2.31
79775,2012-10-03 01시,2.31
79776,2012-10-03 02시,2.32
79777,2012-10-03 03시,2.29
79778,2012-10-03 04시,2.28
79779,2012-10-03 05시,2.28
79780,2012-10-03 06시,2.28
79781,2012-10-03 07시,2.27
79782,2012-10-03 08시,2.26
79783,2012-10-03 09시,2.25
79784,2012-10-03 10시,2.25
79785,2012-10-03 11시,2.25
79786,2012-10-03 12시,2.25
79787,2012-10-03 13시,2.24
79788,2012-10-03 14시,2.27
79789,2012-10-03 15시,2.28
79790,2012-10-03 16시,2.28
79791,2012-10-03 17시,2.28
79792,2012-10-03 18시,2.27
79793,2012-10-03 19시,2.26
79794,2012-10-03 20시,2.26
79795,2012-10-03 21시,2.25
79796,2012-10-03 22시,2.25
79797,2012-10-03 23시,2.25
79798,2012-10-03 24시,2.25
79799,2012-10-04 01시,2.25
79800,2012-10-04 02시,2.27
79801,2012-10-04 03시,2.28
79802,2012-10-04 04시,2.26
79803,2012-10-04 05시,2.24
79804,2012-10-04 06시,2.23
79805,2012-10-04 07시,2.23
79806,2012-10-04 08시,2.22
79807,2012-10-04 09시,2.25
79808,2012-10-04 10시,2.28
79809,2012-10-04 11시,2.32
79810,2012-10-04 12시,2.33
79811,2012-10-04 13시,2.35
79812,2012-10-04 14시,2.34
79813,2012-10-04 15시,2.32
79814,2012-10-04 16시,2.32
79815,2012-10-04 17시,2.31
79816,2012-10-04 18시,2.3
79817,2012-10-04 19시,2.29
79818,2012-10-04 20시,2.29
79819,2012-10-04 21시,2.28
79820,2012-10-04 22시,2.27
79821,2012-10-04 23시,2.25
79822,2012-10-04 24시,2.23
79823,2012-10-05 01시,2.22
79824,2012-10-05 02시,2.21
79825,2012-10-05 03시,2.25
79826,2012-10-05 04시,2.27
79827,2012-10-05 05시,2.29
79828,2012-10-05 06시,2.31
79829,2012-10-05 07시,2.34
79830,2012-10-05 08시,2.35
79831,2012-10-05 09시,2.38
79832,2012-10-05 10시,2.35
79833,2012-10-05 11시,2.35
79834,2012-10-05 12시,2.35
79835,2012-10-05 13시,2.34
79836,2012-10-05 14시,2.33
79837,2012-10-05 15시,2.33
79838,2012-10-05 16시,2.33
79839,2012-10-05 17시,2.32
79840,2012-10-05 18시,2.37
79841,2012-10-05 19시,2.38
79842,2012-10-05 20시,2.36
79843,2012-10-05 21시,2.35
79844,2012-10-05 22시,2.35
79845,2012-10-05 23시,2.36
79846,2012-10-05 24시,2.36
79847,2012-10-06 01시,2.41
79848,2012-10-06 02시,2.41
79849,2012-10-06 03시,2.42
79850,2012-10-06 04시,2.43
79851,2012-10-06 05시,2.43
79852,2012-10-06 06시,2.43
79853,2012-10-06 07시,2.43
79854,2012-10-06 08시,2.43
79855,2012-10-06 09시,2.43
79856,2012-10-06 10시,2.43
79857,2012-10-06 11시,2.44
79858,2012-10-06 12시,2.44
79859,2012-10-06 13시,2.44
79860,2012-10-06 14시,2.44
79861,2012-10-06 15시,2.44
79862,2012-10-06 16시,2.44
79863,2012-10-06 17시,2.43
79864,2012-10-06 18시,2.43
79865,2012-10-06 19시,2.41
79866,2012-10-06 20시,2.36
79867,2012-10-06 21시,2.34
79868,2012-10-06 22시,2.31
79869,2012-10-06 23시,2.28
79870,2012-10-06 24시,2.27
79871,2012-10-07 01시,2.28
79872,2012-10-07 02시,2.31
79873,2012-10-07 03시,2.34
79874,2012-10-07 04시,2.37
79875,2012-10-07 05시,2.39
79876,2012-10-07 06시,2.42
79877,2012-10-07 07시,2.43
79878,2012-10-07 08시,2.44
79879,2012-10-07 09시,2.45
79880,2012-10-07 10시,2.44
79881,2012-10-07 11시,2.42
79882,2012-10-07 12시,2.41
79883,2012-10-07 13시,2.44
79884,2012-10-07 14시,2.45
79885,2012-10-07 15시,2.46
79886,2012-10-07 16시,2.48
79887,2012-10-07 17시,2.48
79888,2012-10-07 18시,2.48
79889,2012-10-07 19시,2.47
79890,2012-10-07 20시,2.42
79891,2012-10-07 21시,2.4
79892,2012-10-07 22시,2.38
79893,2012-10-07 23시,2.36
79894,2012-10-07 24시,2.35
79895,2012-10-08 01시,2.34
79896,2012-10-08 02시,2.34
79897,2012-10-08 03시,2.33
79898,2012-10-08 04시,2.38
79899,2012-10-08 05시,2.4
79900,2012-10-08 06시,2.43
79901,2012-10-08 07시,2.43
79902,2012-10-08 08시,2.44
79903,2012-10-08 09시,2.45
79904,2012-10-08 10시,2.45
79905,2012-10-08 11시,2.45
79906,2012-10-08 12시,2.46
79907,2012-10-08 13시,2.45
79908,2012-10-08 14시,2.46
79909,2012-10-08 15시,2.44
79910,2012-10-08 16시,2.44
79911,2012-10-08 17시,2.41
79912,2012-10-08 18시,2.4
79913,2012-10-08 19시,2.39
79914,2012-10-08 20시,2.39
79915,2012-10-08 21시,2.38
79916,2012-10-08 22시,2.36
79917,2012-10-08 23시,2.36
79918,2012-10-08 24시,2.35
79919,2012-10-09 01시,2.38
79920,2012-10-09 02시,2.39
79921,2012-10-09 03시,2.41
79922,2012-10-09 04시,2.42
79923,2012-10-09 05시,2.43
79924,2012-10-09 06시,2.43
79925,2012-10-09 07시,2.4
79926,2012-10-09 08시,2.38
79927,2012-10-09 09시,2.35
79928,2012-10-09 10시,2.34
79929,2012-10-09 11시,2.34
79930,2012-10-09 12시,2.32
79931,2012-10-09 13시,2.36
79932,2012-10-09 14시,2.38
79933,2012-10-09 15시,2.41
79934,2012-10-09 16시,2.42
79935,2012-10-09 17시,2.43
79936,2012-10-09 18시,2.45
79937,2012-10-09 19시,2.44
79938,2012-10-09 20시,2.45
79939,2012-10-09 21시,2.44
79940,2012-10-09 22시,2.45
79941,2012-10-09 23시,2.45
79942,2012-10-09 24시,2.45
79943,2012-10-10 01시,2.45
79944,2012-10-10 02시,2.45
79945,2012-10-10 03시,2.45
79946,2012-10-10 04시,2.41
79947,2012-10-10 05시,2.37
79948,2012-10-10 06시,2.36
79949,2012-10-10 07시,2.34
79950,2012-10-10 08시,2.36
79951,2012-10-10 09시,2.39
79952,2012-10-10 10시,2.41
79953,2012-10-10 11시,2.42
79954,2012-10-10 12시,2.44
79955,2012-10-10 13시,2.45
79956,2012-10-10 14시,2.47
79957,2012-10-10 15시,2.43
79958,2012-10-10 16시,2.41
79959,2012-10-10 17시,2.39
79960,2012-10-10 18시,2.38
79961,2012-10-10 19시,2.38
79962,2012-10-10 20시,2.37
79963,2012-10-10 21시,2.35
79964,2012-10-10 22시,2.32
79965,2012-10-10 23시,2.31
79966,2012-10-10 24시,2.35
79967,2012-10-11 01시,2.36
79968,2012-10-11 02시,2.36
79969,2012-10-11 03시,2.37
79970,2012-10-11 04시,2.38
79971,2012-10-11 05시,2.4
79972,2012-10-11 06시,2.41
