Unnamed: 0,수위,총유입량,총방류량
68208,5.02,118.34,118.34
68209,5.01,80.618,119.285
68210,5.01,92.313,92.313
68211,5.01,77.282,77.282
68212,5.01,76.385,76.385
68213,5.01,78.905,78.905
68214,5.01,75.477,75.477
68215,5.01,74.927,74.927
68216,5.01,75.072,75.072
68217,5.01,75.533,75.533
68218,5.01,81.125,81.125
68219,5.01,78.385,78.385
68220,5.01,76.985,76.985
68221,5.01,77.145,77.145
68222,5.0,38.782,77.449
68223,5.0,74.595,74.595
68224,5.0,74.71,74.71
68225,4.99,7.266,63.822
68226,4.99,57.655,57.655
68227,5.0,114.059,57.503
68228,5.01,98.447,59.78
68229,5.01,86.879,86.879
68230,5.01,86.697,86.697
68231,5.02,152.081,113.414
68232,5.0,126.379,203.712
68233,5.06,475.473,243.473
68234,5.07,286.857,248.19
68235,5.07,251.899,251.899
68236,5.06,210.339,249.006
68237,5.08,327.996,250.635
68238,5.04,25.661,180.355
68239,5.01,15.017,131.017
68240,5.02,119.912,81.245
68241,5.02,110.273,110.273
68242,5.01,76.59,115.257
68243,5.01,113.085,113.085
68244,5.0,73.289,111.956
68245,5.0,100.817,100.817
68246,5.0,72.173,72.173
68247,5.01,96.725,58.058
68248,5.0,24.138,62.805
68249,5.01,89.011,50.344
68250,5.02,92.337,53.67
68251,5.01,64.55,103.217
68252,5.01,90.493,90.493
68253,5.01,91.275,91.275
68254,5.01,90.51,90.51
68255,5.01,90.075,90.075
68256,5.01,90.525,90.525
68257,5.01,90.355,90.355
68258,5.01,90.773,90.773
68259,5.01,89.71,89.71
68260,5.01,89.725,89.725
68261,5.0,50.185,88.852
68262,5.0,49.09,49.09
68263,5.0,42.992,42.992
68264,5.0,42.597,42.597
68265,5.01,81.482,42.815
68266,5.01,47.188,47.188
68267,5.01,46.347,46.347
68268,5.01,46.993,46.993
68269,5.01,48.007,48.007
68270,5.01,48.008,48.008
68271,5.01,47.928,47.928
68272,5.01,47.905,47.905
68273,5.01,48.233,48.233
68274,5.01,48.099,48.099
68275,5.01,48.292,48.292
68276,5.01,49.285,49.285
68277,5.02,88.176,49.509
68278,5.03,110.3,71.633
68279,5.03,85.236,85.236
68280,5.03,86.222,86.222
68281,5.03,85.622,85.622
68282,5.03,85.135,85.135
68283,5.03,85.835,85.835
68284,5.03,110.77,110.77
68285,5.04,164.064,125.397
68286,5.04,162.799,162.799
68287,5.04,165.338,165.338
68288,5.04,164.647,164.647
68289,5.05,206.509,167.842
68290,5.06,205.511,166.844
68291,5.06,169.993,169.993
68292,5.06,169.835,169.835
68293,5.06,169.775,169.775
68294,5.07,211.691,173.024
68295,5.09,253.106,175.745
68296,5.09,178.402,178.402
68297,5.11,260.509,183.176
68298,5.12,228.44,189.773
68299,5.14,273.325,195.992
68300,5.14,202.679,202.679
68301,5.15,303.162,264.495
68302,5.16,331.701,293.034
68303,5.16,296.836,296.836
68304,5.16,297.219,297.219
68305,5.16,297.166,297.166
68306,5.16,297.337,297.337
68307,5.16,296.86,296.86
68308,5.16,297.112,297.112
68309,5.16,297.585,297.585
68310,5.16,297.318,297.318
68311,5.16,297.757,297.757
68312,5.16,297.705,297.705
68313,5.16,297.883,297.883
68314,5.16,298.116,298.116
68315,5.16,298.112,298.112
68316,5.17,338.773,300.106
68317,5.17,343.465,343.465
68318,5.17,365.633,365.633
68319,5.15,320.943,398.276
68320,5.15,397.928,397.928
68321,5.15,396.328,396.328
68322,5.15,397.477,397.477
68323,5.15,397.5,397.5
68324,5.16,446.324,407.657
68325,5.15,476.468,515.135
68326,5.15,620.044,620.044
68327,5.14,651.55,690.217
68328,5.06,559.369,868.73
68329,5.07,893.112,854.445
68330,5.08,898.489,859.795
68331,5.07,806.761,845.455
68332,5.06,805.018,843.685
68333,5.06,838.787,838.787
68334,5.06,840.919,840.919
68335,5.05,821.825,860.492
68336,5.04,832.309,870.976
68337,5.06,944.688,867.355
68338,5.06,855.634,855.634
68339,5.01,694.65,887.983
68340,5.0,831.933,870.6
68341,4.98,745.594,858.705
68342,4.95,681.223,850.89
68343,4.92,674.172,843.839
68344,4.91,784.041,840.597
68345,4.89,728.887,841.998
68346,4.88,750.519,807.075
68347,4.9,817.096,703.985
68348,4.86,318.618,544.84
68349,4.86,357.883,357.883
68350,4.81,0.0,217.595
68351,4.81,100.412,100.412
68352,4.89,572.814,120.37
68353,4.94,429.766,146.988
68354,5.01,525.668,147.668
68355,5.03,279.863,202.53
68356,5.05,451.34,374.007
68357,5.06,556.175,517.508
68358,5.03,514.473,630.473
68359,5.01,546.623,623.956
68360,4.99,519.016,614.238
68361,4.97,512.482,625.593
68362,4.96,580.889,637.445
68363,5.0,909.371,683.149
68364,5.05,902.533,709.2
68365,5.11,964.993,732.965
68366,5.15,904.511,749.844
68367,5.18,869.293,753.293
68368,5.15,708.586,824.586
68369,5.15,759.966,759.966
68370,5.16,798.353,759.686
68371,5.16,766.647,766.647
68372,5.16,775.687,775.687
68373,5.16,784.401,784.401
68374,5.18,869.888,792.555
68375,5.19,839.766,801.099
68376,5.2,843.608,804.941
68377,5.21,849.244,810.577
68378,5.22,851.475,812.808
68379,5.22,812.92,812.92
68380,5.22,792.432,792.432
68381,5.2,707.818,785.151
68382,5.18,671.377,748.71
68383,5.14,574.152,728.819
68384,5.1,551.807,706.474
68385,5.07,581.066,697.094
68386,5.06,646.828,685.495
68387,5.03,561.453,677.453
68388,5.05,616.368,539.035
68389,5.05,515.254,515.254
68390,5.06,550.427,511.76
68391,5.05,471.817,510.484
68392,5.05,509.73,509.73
68393,5.05,507.626,507.626
68394,5.05,481.916,481.916
68395,5.05,464.877,464.877
68396,5.04,426.7,465.367
68397,5.04,425.363,425.363
68398,5.05,458.818,420.151
68399,5.05,425.285,425.285
68400,5.07,505.316,427.983
68401,5.08,471.076,432.382
68402,5.08,433.979,433.979
68403,5.09,495.132,456.465
68404,5.09,507.302,507.302
68405,5.09,507.035,507.035
68406,5.08,465.144,503.811
68407,5.07,462.944,501.638
68408,5.07,500.318,500.318
68409,5.06,459.01,497.677
68410,5.06,493.551,493.551
68411,5.05,451.481,490.148
68412,5.04,448.314,486.981
68413,5.03,443.444,482.111
68414,5.01,398.57,475.903
68415,5.01,427.776,427.776
68416,5.01,410.625,410.625
68417,4.99,316.187,411.409
68418,5.03,497.961,325.405
68419,5.05,351.358,274.025
68420,5.02,159.814,275.814
68421,5.02,155.788,155.788
68422,5.04,236.268,158.935
68423,5.06,241.733,164.4
68424,5.05,125.266,163.933
68425,5.05,163.11,163.11
68426,5.06,202.558,163.891
68427,5.07,206.987,168.32
68428,5.07,169.042,169.042
68429,5.06,127.899,166.566
68430,5.07,210.88,172.213
68431,5.08,339.795,301.101
68432,5.07,262.741,301.435
68433,5.12,505.57,312.209
68434,5.13,358.097,319.43
68435,5.12,294.01,332.677
68436,5.12,371.695,371.695
68437,5.12,370.244,382.051
68438,5.12,368.133,379.94
68439,5.1,309.47,398.61
68440,5.09,435.77,435.77
68441,5.09,431.362,431.362
68442,5.08,390.047,428.714
68443,5.07,384.597,423.291
68444,5.07,339.318,339.318
68445,5.03,146.622,301.289
68446,5.03,230.782,230.782
68447,5.04,270.334,231.667
68448,5.05,274.644,235.977
68449,5.06,275.124,236.457
68450,5.05,216.037,254.704
68451,5.06,342.562,303.895
68452,5.07,343.415,304.748
68453,5.07,305.804,305.804
68454,5.07,306.134,306.134
68455,5.05,319.853,397.186
68456,5.07,533.12,455.787
68457,5.08,497.018,458.324
68458,5.08,455.445,455.445
68459,5.06,377.064,454.425
68460,5.06,452.835,452.835
68461,5.06,452.028,452.028
68462,5.06,447.547,447.547
68463,5.04,367.902,445.235
68464,5.03,403.007,441.674
68465,5.03,442.703,442.703
68466,5.03,435.282,435.282
68467,5.03,428.699,428.699
68468,5.01,256.958,334.291
68469,5.01,281.24,281.24
68470,5.01,280.745,280.745
68471,5.03,361.102,283.769
68472,5.04,326.907,288.24
68473,5.05,329.222,290.555
68474,5.06,332.6,293.933
68475,5.07,335.006,296.339
68476,5.08,345.125,306.431
68477,5.08,338.435,338.435
68478,5.08,364.419,364.419
68479,5.08,363.012,363.012
68480,5.08,361.862,361.862
68481,5.08,360.967,360.967
68482,5.08,361.249,361.249
68483,5.08,360.432,360.432
68484,5.07,320.019,358.713
68485,5.07,358.09,358.09
68486,5.07,358.884,358.884
68487,5.07,359.332,359.332
68488,5.07,359.637,359.637
68489,5.07,359.759,359.759
68490,5.07,360.361,360.361
68491,5.07,361.169,361.169
68492,5.06,320.148,358.815
68493,5.06,356.932,356.932
68494,5.06,356.464,356.464
68495,5.06,355.851,355.851
68496,5.06,356.425,356.425
68497,5.06,356.365,356.365
68498,5.06,354.303,354.303
68499,5.06,353.196,353.196
68500,5.06,354.623,354.623
68501,5.06,355.464,355.464
68502,5.06,356.265,356.265
68503,5.06,356.078,356.078
68504,5.06,356.284,356.284
68505,5.06,355.732,355.732
68506,5.06,356.78,356.78
68507,5.05,315.558,354.225
68508,5.05,353.899,353.899
68509,5.05,351.389,351.389
68510,5.05,351.006,351.006
68511,5.05,352.542,352.542
68512,5.05,353.971,353.971
68513,5.05,354.185,354.185
68514,5.05,352.199,352.199
68515,5.05,351.124,351.124
68516,5.05,353.272,353.272
68517,5.05,353.526,353.526
68518,5.05,353.761,353.761
68519,5.05,351.11,351.11
68520,5.05,350.49,350.49
68521,5.05,354.681,354.681
68522,5.05,357.085,357.085
68523,5.05,356.057,356.057
68524,5.05,351.734,351.734
68525,5.05,351.807,351.807
68526,5.05,353.922,353.922
68527,5.05,354.718,354.718
68528,5.05,354.381,354.381
68529,5.05,352.936,352.936
68530,5.05,350.852,350.852
68531,5.05,352.233,352.233
68532,5.05,354.962,354.962
68533,5.05,353.056,353.056
68534,5.05,350.7,350.7
68535,5.05,356.3,356.3
68536,5.04,315.988,354.655
68537,5.04,339.823,339.823
68538,5.04,319.117,319.117
68539,5.04,319.174,319.174
68540,5.04,320.45,320.45
68541,5.04,313.562,313.562
68542,5.04,300.059,300.059
68543,5.04,301.447,301.447
68544,5.04,302.837,302.837
68545,5.04,302.019,302.019
68546,5.04,300.342,300.342
68547,5.04,293.814,293.814
68548,5.04,288.997,288.997
68549,5.05,331.768,293.101
68550,5.05,289.957,289.957
68551,5.06,330.501,291.834
68552,5.06,294.071,294.071
68553,5.06,294.506,294.506
68554,5.06,294.115,294.115
68555,5.06,292.204,292.204
68556,5.06,293.932,293.932
68557,5.06,296.364,296.364
68558,5.06,297.569,297.569
68559,5.06,294.332,294.332
68560,5.04,265.11,342.443
68561,5.04,353.215,353.215
68562,5.03,312.274,350.941
68563,5.02,308.256,346.923
68564,5.03,345.467,306.8
68565,5.03,286.813,286.813
68566,5.03,287.312,287.312
68567,5.04,328.542,289.875
68568,5.05,332.821,294.154
68569,5.06,331.627,292.96
68570,5.06,296.73,296.73
68571,5.06,298.405,298.405
68572,5.07,337.551,298.884
68573,5.07,299.047,299.047
68574,5.07,300.597,300.597
68575,5.07,301.722,301.722
68576,5.07,298.982,298.982
68577,5.07,299.257,299.257
68578,5.07,263.93,263.93
68579,5.07,263.132,263.132
68580,5.07,262.555,262.555
68581,5.07,264.099,264.099
68582,5.07,297.587,297.587
68583,5.07,300.222,300.222
68584,5.07,300.884,300.884
68585,5.07,301.975,301.975
68586,5.07,300.245,300.245
68587,5.07,299.583,299.583
68588,5.07,300.704,300.704
68589,5.06,259.892,298.559
68590,5.05,256.609,295.276
68591,5.05,264.565,264.565
68592,5.05,247.89,247.89
68593,5.05,246.699,246.699
68594,5.05,246.787,246.787
68595,5.05,248.023,248.023
68596,5.05,247.999,247.999
68597,5.05,246.834,246.834
68598,5.05,247.735,247.735
68599,5.04,208.397,247.064
68600,5.04,244.693,244.693
68601,5.04,245.744,245.744
68602,5.03,194.72,233.387
68603,5.01,125.039,202.372
68604,5.01,170.076,170.076
68605,5.03,206.082,128.749
68606,5.03,185.754,185.754
68607,5.01,103.393,180.726
68608,5.03,258.841,181.508
68609,5.04,222.422,183.755
68610,5.04,185.89,185.89
68611,5.05,247.594,208.927
68612,5.05,239.704,239.704
68613,5.07,320.885,243.552
68614,5.08,293.773,255.079
68615,5.07,252.705,291.399
68616,5.07,304.506,304.506
68617,5.07,317.175,317.175
68618,5.05,253.929,331.262
68619,5.05,329.809,329.809
68620,5.04,288.644,327.311
68621,5.02,246.486,323.819
68622,5.02,284.536,284.536
68623,5.02,227.91,227.91
68624,5.02,228.449,228.449
68625,5.02,227.458,227.458
68626,5.03,267.682,229.015
68627,5.03,229.856,229.856
68628,5.03,231.26,231.26
68629,5.02,189.656,228.323
68630,5.02,227.458,227.458
68631,5.04,309.651,232.318
68632,5.04,232.531,232.531
68633,5.04,233.411,233.411
68634,5.05,273.66,234.993
68635,5.11,475.448,243.42
68636,5.08,128.794,244.794
68637,5.08,246.3,246.3
68638,5.08,244.367,244.367
68639,5.09,311.39,272.723
68640,5.09,274.822,274.822
68641,5.08,234.508,273.175
68642,5.08,272.19,272.19
68643,5.07,231.014,269.708
68644,5.06,230.675,269.342
68645,5.06,267.237,267.237
68646,5.06,267.062,267.062
68647,5.06,267.006,267.006
68648,5.06,266.885,266.885
68649,5.05,226.934,265.601
68650,5.05,263.029,263.029
68651,5.02,142.919,258.919
68652,5.0,174.686,252.019
68653,5.03,301.28,185.28
68654,5.02,141.591,180.258
68655,5.0,99.831,177.164
68656,5.02,253.425,176.092
68657,5.06,339.334,184.667
68658,5.05,149.333,188.0
68659,5.04,146.9,185.567
68660,5.05,224.366,185.699
68661,5.06,229.063,190.396
68662,5.06,190.436,190.436
68663,5.06,190.624,190.624
68664,5.07,230.793,192.126
68665,5.07,193.127,193.127
68666,5.07,194.826,194.826
68667,5.07,193.432,193.432
68668,5.07,193.3,193.3
68669,5.07,193.463,193.463
68670,5.07,193.399,193.399
68671,5.07,193.522,193.522
68672,5.07,193.605,193.605
68673,5.03,34.096,188.763
68674,5.03,309.67,309.67
68675,5.04,443.581,404.914
68676,5.05,458.554,419.887
68677,5.05,416.7,416.7
68678,5.04,377.822,416.489
68679,5.04,417.613,417.613
68680,5.04,415.512,415.512
68681,5.04,415.513,415.513
68682,5.04,414.873,414.873
68683,5.04,415.702,415.702
68684,5.04,415.762,415.762
68685,5.04,414.813,414.813
68686,5.04,411.192,411.192
68687,5.02,329.104,406.437
68688,4.99,272.031,405.92
68689,4.99,413.149,413.149
68690,4.99,426.213,426.213
68691,4.99,427.482,427.482
68692,4.98,356.605,413.161
68693,4.98,409.102,409.102
68694,4.98,410.812,410.812
68695,4.98,412.389,412.389
68696,4.98,409.512,409.512
68697,4.98,409.872,409.872
68698,4.98,409.48,409.48
68699,4.98,406.977,406.977
68700,4.92,227.041,566.374
68701,4.87,473.358,756.136
68702,4.94,1211.449,815.56
68703,4.96,953.048,839.937
68704,4.97,899.018,842.462
68705,4.93,568.147,794.369
68706,4.82,185.6,807.711
68707,4.77,64.596,347.374
68708,4.74,0.0,136.049
68709,4.74,47.661,47.661
68710,4.71,0.0,49.332
68711,4.71,46.312,46.312
68712,4.73,159.673,46.562
68713,4.74,109.633,53.077
68714,4.74,170.618,170.618
68715,4.82,663.276,210.832
68716,4.88,550.771,211.438
68717,4.87,155.143,211.699
68718,4.88,268.202,211.646
68719,4.91,386.128,216.461
68720,4.93,335.604,222.493
68721,4.94,279.218,222.662
68722,4.96,337.69,224.579
68723,4.99,393.296,223.629
68724,5.01,323.348,228.126
68725,5.03,307.96,230.627
68726,5.06,353.752,237.752
68727,5.03,118.025,234.025
68728,5.03,233.639,233.639
68729,5.06,355.665,239.665
68730,5.06,240.68,240.68
68731,5.06,240.905,240.905
68732,5.07,284.685,246.018
68733,5.08,287.066,248.372
68734,5.07,306.067,344.761
68735,5.07,359.03,359.03
68736,5.08,409.044,370.35
68737,5.07,398.48,437.174
68738,5.06,413.065,451.732
68739,5.06,456.004,456.004
68740,5.06,500.254,500.254
68741,5.06,556.829,556.829
68742,5.06,553.772,553.772
68743,5.05,511.505,550.172
68744,5.04,495.203,533.87
68745,5.04,545.283,545.283
68746,5.06,659.837,582.504
68747,5.04,735.252,812.585
68748,5.12,1237.465,928.104
68749,5.01,825.943,1251.304
68750,5.2,1792.032,1057.338
68751,5.19,1286.605,1325.272
68752,5.23,1623.29,1468.596
68753,5.25,1564.781,1487.448
68754,5.24,1409.407,1448.074
68755,5.36,1673.205,1209.205
68756,5.44,1521.531,1212.17
68757,5.49,1447.713,1254.38
68758,5.41,1062.372,1371.705
68759,5.38,1080.074,1196.102
68760,5.31,783.479,1054.146
68761,5.31,848.519,848.519
68762,5.29,746.182,823.515
68763,5.27,749.4,826.733
68764,5.27,825.265,825.265
68765,5.27,833.857,833.857
68766,5.28,874.112,835.445
68767,5.28,841.357,841.357
68768,5.28,832.678,832.678
68769,5.28,825.289,825.289
68770,5.27,788.841,827.508
68771,5.26,778.6,817.267
68772,5.25,777.117,815.784
68773,5.24,787.303,825.97
68774,5.25,872.462,833.795
68775,5.23,835.599,912.932
68776,5.22,872.651,911.345
68777,5.22,902.457,902.457
68778,5.21,849.325,887.992
68779,5.19,790.049,867.382
68780,5.2,820.313,781.646
68781,5.2,771.473,771.473
68782,5.2,770.629,770.629
68783,5.21,727.142,688.475
68784,5.19,570.024,647.357
68785,5.16,515.671,631.671
68786,5.15,585.57,624.237
68787,5.15,577.509,577.509
68788,5.15,572.724,572.724
68789,5.15,573.419,573.419
68790,5.15,567.537,567.537
68791,5.14,505.188,543.855
68792,5.14,495.617,495.617
68793,5.11,372.016,488.016
68794,5.1,447.525,486.192
68795,5.1,480.811,480.811
68796,5.1,482.297,482.297
68797,5.1,486.212,486.212
68798,5.12,572.169,494.836
68799,5.13,538.72,500.053
68800,5.15,585.992,508.659
68801,5.15,513.487,513.487
68802,5.15,512.812,512.812
68803,5.16,553.736,515.069
68804,5.16,515.413,515.413
68805,5.16,515.557,515.557
68806,5.17,553.846,515.179
68807,5.17,517.262,517.262
68808,5.16,476.701,515.368
68809,5.16,514.577,514.577
68810,5.16,513.297,513.297
68811,5.15,468.225,506.892
68812,5.12,369.586,485.586
68813,5.08,318.896,473.563
68814,5.05,342.737,458.765
68815,5.04,371.095,409.762
68816,5.04,378.856,378.856
68817,5.02,319.111,396.444
68818,5.08,601.685,369.657
68819,5.11,514.514,398.514
68820,5.11,405.959,405.959
68821,5.13,491.823,414.49
68822,5.13,441.366,441.366
68823,5.12,467.785,506.452
68824,5.11,464.221,502.888
68825,5.1,456.001,494.668
68826,5.08,412.255,489.588
68827,5.08,488.109,488.109
68828,5.08,484.755,484.755
68829,5.07,442.471,481.165
68830,5.07,436.186,436.186
68831,5.08,391.289,352.595
68832,5.03,155.115,348.476
68833,5.01,266.962,344.295
68834,5.03,409.592,332.259
68835,5.04,349.909,311.242
68836,5.02,233.293,310.626
68837,5.01,270.502,309.169
68838,5.02,346.857,308.19
68839,5.02,310.635,310.635
68840,5.02,312.339,312.339
68841,5.02,309.447,309.447
68842,5.02,309.057,309.057
68843,5.02,308.012,308.012
68844,5.02,308.513,308.513
68845,5.02,309.037,309.037
68846,5.02,309.384,309.384
68847,5.02,309.523,309.523
68848,5.02,309.297,309.297
68849,5.02,309.534,309.534
68850,5.02,309.302,309.302
68851,5.02,308.923,308.923
68852,5.02,311.145,311.145
68853,5.02,309.852,309.852
68854,5.02,312.329,312.329
68855,5.02,308.789,308.789
68856,5.02,308.225,308.225
68857,5.01,269.35,308.017
68858,5.01,307.0,307.0
68859,5.01,306.907,306.907
68860,5.01,306.926,306.926
68861,5.01,307.165,307.165
68862,5.01,307.287,307.287
68863,5.01,306.952,306.952
68864,5.01,307.419,307.419
68865,5.01,310.572,310.572
68866,5.01,313.102,313.102
68867,5.03,476.287,398.954
68868,5.03,484.935,484.935
68869,5.02,445.851,484.518
68870,5.01,417.09,455.757
68871,5.01,431.629,431.629
68872,5.01,430.902,430.902
68873,5.01,430.705,430.705
68874,5.01,429.809,429.809
68875,5.01,429.769,429.769
68876,5.0,383.838,422.505
68877,5.0,397.737,397.737
68878,5.0,396.163,396.163
68879,5.0,402.88,402.88
68880,5.0,400.399,400.399
68881,5.0,399.6,399.6
68882,5.0,398.202,398.202
68883,5.0,397.57,397.57
68884,5.0,396.534,396.534
68885,5.0,397.122,397.122
68886,5.0,401.205,401.205
68887,5.0,365.604,365.604
68888,5.0,364.606,364.606
68889,5.0,367.437,367.437
68890,5.0,367.237,367.237
68891,5.03,511.77,395.77
68892,5.03,438.019,438.019
68893,5.02,404.82,443.487
68894,5.02,435.792,435.792
68895,5.02,436.062,436.062
68896,5.02,436.233,436.233
68897,5.02,435.906,435.906
68898,5.06,540.589,385.922
68899,5.06,295.772,295.772
68900,5.01,16.947,210.28
68901,5.0,24.48,63.147
68902,5.04,221.106,66.439
68903,5.03,54.678,93.345
68904,5.03,94.783,94.783
68905,5.07,268.551,113.884
68906,5.05,183.019,260.352
68907,5.09,567.065,412.371
68908,5.09,609.202,609.202
68909,5.09,574.417,574.417
68910,5.0,132.439,480.467
68911,4.96,121.09,347.312
68912,4.98,462.335,349.224
68913,5.08,809.454,386.982
68914,5.1,565.3,487.967
68915,5.1,525.784,525.784
68916,5.11,561.166,522.499
68917,5.11,519.03,519.03
68918,5.1,476.891,515.558
68919,5.09,475.487,514.154
68920,5.09,514.689,514.689
68921,5.08,474.128,512.795
68922,5.08,511.614,511.614
68923,5.07,472.461,511.155
68924,5.07,509.637,509.637
68925,5.07,509.99,509.99
68926,5.07,506.392,506.392
68927,5.07,505.627,505.627
68928,5.06,466.587,505.254
68929,5.06,503.336,503.336
68930,5.06,502.411,502.411
68931,5.06,505.257,505.257
68932,5.05,469.192,507.859
68933,5.05,505.512,505.512
68934,5.05,505.671,505.671
68935,5.05,488.762,488.762
68936,5.01,326.845,481.512
68937,5.02,412.17,373.503
68938,5.02,344.285,344.285
68939,5.03,391.666,352.999
68940,5.04,388.079,349.412
68941,5.04,380.724,380.724
68942,5.05,422.549,383.882
68943,5.05,384.897,384.897
68944,5.05,388.258,388.258
68945,5.06,428.722,390.055
68946,5.06,389.444,389.444
68947,5.07,428.819,390.152
68948,5.07,390.809,390.809
68949,5.07,389.962,389.962
68950,5.07,389.07,389.07
68951,5.07,360.042,360.042
68952,5.05,275.589,352.922
68953,5.03,268.932,346.265
68954,5.03,344.777,344.777
68955,5.03,352.435,352.435
68956,5.01,267.957,345.29
68957,4.99,248.706,343.928
68958,4.99,338.949,338.949
68959,4.99,340.445,340.445
68960,5.01,440.318,345.096
68961,5.01,340.409,340.409
68962,5.03,391.323,313.99
68963,5.0,109.116,225.116
68964,5.0,216.035,216.035
68965,4.99,130.458,187.014
