Unnamed: 0,Unnamed: 단위(mm),길곡강수량,대병강수량,창녕강수량,창덕강수량,함안강수량,date,time
9163,9163,0.0,0.0,0.0,0.0,0.0,2013-09-12,20
9164,9164,0.0,0.0,0.0,0.0,0.0,2013-09-12,21
9165,9165,0.0,0.0,0.0,0.0,0.0,2013-09-12,22
9166,9166,0.0,0.0,0.0,0.0,0.0,2013-09-12,23
9167,9167,0.0,0.0,0.0,0.0,0.0,2013-09-13,0
9168,9168,0.0,0.0,0.0,0.0,0.0,2013-09-13,1
9169,9169,0.0,0.0,0.0,0.0,0.0,2013-09-13,2
9170,9170,0.0,0.0,0.0,0.0,0.0,2013-09-13,3
9171,9171,0.0,0.0,0.0,0.0,0.0,2013-09-13,4
9172,9172,0.0,0.0,0.0,0.0,0.0,2013-09-13,5
9173,9173,0.0,0.0,0.0,0.0,0.0,2013-09-13,6
9174,9174,0.0,0.0,0.0,0.0,0.0,2013-09-13,7
9175,9175,0.0,0.0,0.0,0.0,0.0,2013-09-13,8
9176,9176,0.0,0.0,0.0,0.0,0.0,2013-09-13,9
9177,9177,0.0,0.0,0.0,0.0,0.0,2013-09-13,10
9178,9178,0.0,0.0,0.0,0.0,0.0,2013-09-13,11
9179,9179,0.0,0.0,0.0,0.0,0.0,2013-09-13,12
9180,9180,0.0,0.0,0.0,0.0,0.0,2013-09-13,13
9181,9181,0.0,0.0,0.0,0.0,0.0,2013-09-13,14
9182,9182,0.0,0.0,0.0,0.0,0.0,2013-09-13,15
9183,9183,0.0,0.0,0.0,0.0,0.0,2013-09-13,16
9184,9184,0.0,0.0,0.0,0.0,0.0,2013-09-13,17
9185,9185,0.0,0.0,0.0,0.0,0.0,2013-09-13,18
9186,9186,0.0,0.0,0.0,0.0,0.0,2013-09-13,19
9187,9187,0.0,0.0,0.0,0.0,0.0,2013-09-13,20
9188,9188,0.0,0.0,0.0,0.0,0.0,2013-09-13,21
9189,9189,0.0,0.0,0.0,0.0,0.0,2013-09-13,22
9190,9190,0.0,0.0,0.0,0.0,0.0,2013-09-13,23
9191,9191,0.0,0.0,0.0,0.0,0.0,2013-09-14,0
9192,9192,0.0,0.0,0.0,0.0,0.0,2013-09-14,1
9193,9193,0.0,0.0,0.0,0.0,0.0,2013-09-14,2
9194,9194,0.0,0.0,0.0,0.0,0.0,2013-09-14,3
9195,9195,0.0,0.0,0.0,0.0094339622641509,0.0,2013-09-14,4
9196,9196,0.0,0.0,0.0,0.0,0.0,2013-09-14,5
9197,9197,0.0,0.0,0.0,0.0,0.0,2013-09-14,6
9198,9198,0.0,0.3949579831932773,0.0,0.0,0.0,2013-09-14,7
9199,9199,0.0,0.0672268907563025,0.0,0.0,0.0,2013-09-14,8
9200,9200,0.0,0.6386554621848739,0.01,0.0094339622641509,0.0,2013-09-14,9
9201,9201,0.0,0.0672268907563025,0.01,0.0377358490566037,0.0,2013-09-14,10
9202,9202,0.0294117647058823,0.0588235294117647,0.27,0.3396226415094339,0.2833333333333333,2013-09-14,11
9203,9203,0.284313725490196,0.0,0.11,0.0094339622641509,0.1166666666666666,2013-09-14,12
9204,9204,0.0098039215686274,0.0,0.0,0.0,0.0,2013-09-14,13
9205,9205,0.0,0.0084033613445378,0.0,0.0,0.0,2013-09-14,14
9206,9206,0.0,0.0,0.0,0.0,0.0,2013-09-14,15
9207,9207,0.0,0.0,0.0,0.0,0.0,2013-09-14,16
9208,9208,0.0,0.0,0.0,0.0,0.0,2013-09-14,17
9209,9209,0.0,0.0,0.0,0.0094339622641509,0.0,2013-09-14,18
9210,9210,0.0,0.0,0.0,0.0,0.0,2013-09-14,19
9211,9211,0.0,0.0,0.0,0.0,0.0,2013-09-14,20
9212,9212,0.0,0.0,0.0,0.0,0.0,2013-09-14,21
9213,9213,0.0,0.0,0.0,0.0,0.0,2013-09-14,22
9214,9214,0.0,0.0,0.0,0.0,0.0,2013-09-14,23
9215,9215,0.0,0.0,0.0,0.0,0.0,2013-09-15,0
9216,9216,0.0,0.0,0.0,0.0,0.0,2013-09-15,1
9217,9217,0.0,0.0,0.0,0.0,0.0,2013-09-15,2
9218,9218,0.0,0.0,0.0,0.0,0.0,2013-09-15,3
9219,9219,0.0,0.0,0.0,0.0,0.0,2013-09-15,4
9220,9220,0.0,0.0,0.0,0.0,0.0,2013-09-15,5
9221,9221,0.0,0.0,0.0,0.0,0.0,2013-09-15,6
9222,9222,0.0,0.0,0.0,0.0,0.0,2013-09-15,7
9223,9223,0.0,0.0,0.0,0.0,0.0,2013-09-15,8
9224,9224,0.0,0.0,0.0,0.0,0.0,2013-09-15,9
9225,9225,0.0,0.0,0.0,0.0,0.0,2013-09-15,10
9226,9226,0.0,0.0,0.0,0.0,0.0,2013-09-15,11
9227,9227,0.0,0.0,0.0,0.0,0.0,2013-09-15,12
9228,9228,0.0,0.0,0.0,0.0,0.0,2013-09-15,13
9229,9229,0.0,0.0,0.0,0.0,0.0,2013-09-15,14
9230,9230,0.0,0.0,0.0,0.0,0.0,2013-09-15,15
9231,9231,0.0,0.0,0.0,0.0,0.0,2013-09-15,16
9232,9232,0.0,0.0,0.0,0.0,0.0,2013-09-15,17
9233,9233,0.0,0.0,0.0,0.0,0.0,2013-09-15,18
9234,9234,0.0,0.0,0.0,0.0,0.0,2013-09-15,19
9235,9235,0.0,0.0,0.0,0.0,0.0,2013-09-15,20
9236,9236,0.0,0.0,0.0,0.0,0.0,2013-09-15,21
9237,9237,0.0,0.0,0.0,0.0,0.0,2013-09-15,22
9238,9238,0.0,0.0,0.0,0.0,0.0,2013-09-15,23
9239,9239,0.0,0.0,0.0,0.0,0.0,2013-09-16,0
9240,9240,0.0,0.0,0.0,0.0,0.0,2013-09-16,1
9241,9241,0.0,0.0,0.0,0.0,0.0,2013-09-16,2
9242,9242,0.0,0.0,0.0,0.0,0.0,2013-09-16,3
9243,9243,0.0,0.0,0.0,0.0,0.0,2013-09-16,4
9244,9244,0.0,0.0,0.0,0.0,0.0,2013-09-16,5
9245,9245,0.0,0.0,0.0,0.0,0.0,2013-09-16,6
9246,9246,0.0,0.0,0.0,0.0,0.0,2013-09-16,7
9247,9247,0.0,0.0,0.0,0.0,0.0,2013-09-16,8
9248,9248,0.0,0.0,0.0,0.0,0.0,2013-09-16,9
9249,9249,0.0,0.0,0.0,0.0,0.0,2013-09-16,10
9250,9250,0.0,0.0,0.0,0.0,0.0,2013-09-16,11
9251,9251,0.0,0.0,0.0,0.0,0.0,2013-09-16,12
9252,9252,0.0,0.0,0.0,0.0,0.0,2013-09-16,13
9253,9253,0.0,0.0,0.0,0.0,0.0,2013-09-16,14
9254,9254,0.0,0.0,0.0,0.0,0.0,2013-09-16,15
9255,9255,0.0,0.0,0.0,0.0,0.0,2013-09-16,16
9256,9256,0.0,0.0,0.0,0.0,0.0,2013-09-16,17
9257,9257,0.0,0.0,0.0,0.0,0.0,2013-09-16,18
9258,9258,0.0,0.0,0.0,0.0,0.0,2013-09-16,19
9259,9259,0.0,0.0,0.0,0.0,0.0,2013-09-16,20
9260,9260,0.0,0.0,0.0,0.0,0.0,2013-09-16,21
9261,9261,0.0,0.0,0.0,0.0,0.0,2013-09-16,22
9262,9262,0.0,0.0,0.0,0.0,0.0,2013-09-16,23
9263,9263,0.0,0.0,0.0,0.0,0.0,2013-09-17,0
9264,9264,0.0,0.0,0.0,0.0,0.0,2013-09-17,1
9265,9265,0.0,0.0,0.0,0.0,0.0,2013-09-17,2
9266,9266,0.0,0.0,0.0,0.0,0.0,2013-09-17,3
9267,9267,0.0,0.0,0.0,0.0,0.0,2013-09-17,4
9268,9268,0.0,0.0,0.0,0.0,0.0,2013-09-17,5
9269,9269,0.0,0.0,0.0,0.0,0.0,2013-09-17,6
9270,9270,0.0,0.0,0.0,0.0,0.0,2013-09-17,7
9271,9271,0.0,0.0,0.0,0.0,0.0,2013-09-17,8
9272,9272,0.0,0.0,0.0,0.0,0.0,2013-09-17,9
9273,9273,0.0,0.0,0.0,0.0,0.0,2013-09-17,10
9274,9274,0.0,0.0,0.0,0.0,0.0,2013-09-17,11
9275,9275,0.0,0.0,0.0,0.0,0.0,2013-09-17,12
9276,9276,0.0,0.0,0.0,0.0,0.0,2013-09-17,13
9277,9277,0.0,0.0,0.0,0.0,0.0,2013-09-17,14
9278,9278,0.0,0.0,0.0,0.0,0.0,2013-09-17,15
9279,9279,0.0,0.0,0.0,0.0,0.0,2013-09-17,16
9280,9280,0.0,0.0,0.0,0.0,0.0,2013-09-17,17
9281,9281,0.0,0.0,0.0,0.0,0.0,2013-09-17,18
9282,9282,0.0,0.0,0.0,0.0,0.0,2013-09-17,19
9283,9283,0.0,0.0,0.0,0.0,0.0,2013-09-17,20
9284,9284,0.0,0.0,0.0,0.0,0.0,2013-09-17,21
9285,9285,0.0,0.0,0.0,0.0,0.0,2013-09-17,22
9286,9286,0.0,0.0,0.0,0.0,0.0,2013-09-17,23
9287,9287,0.0,0.0,0.0,0.0,0.0,2013-09-18,0
9288,9288,0.0,0.0,0.0,0.0,0.0,2013-09-18,1
9289,9289,0.0,0.0,0.0,0.0,0.0,2013-09-18,2
9290,9290,0.0,0.0,0.0,0.0,0.0,2013-09-18,3
9291,9291,0.0,0.0,0.0,0.0,0.0,2013-09-18,4
9292,9292,0.0,0.0,0.0,0.0,0.0,2013-09-18,5
9293,9293,0.0,0.0,0.0,0.0,0.0,2013-09-18,6
9294,9294,0.0,0.0,0.0,0.0,0.0,2013-09-18,7
9295,9295,0.0,0.0,0.0,0.0,0.0,2013-09-18,8
9296,9296,0.0,0.0,0.0,0.0,0.0,2013-09-18,9
9297,9297,0.0,0.0,0.0,0.0,0.0,2013-09-18,10
9298,9298,0.0,0.0,0.0,0.0,0.0,2013-09-18,11
9299,9299,0.0,0.0,0.0,0.0,0.0,2013-09-18,12
9300,9300,0.0,0.0,0.0,0.0,0.0,2013-09-18,13
9301,9301,0.0,0.0,0.0,0.0,0.0,2013-09-18,14
9302,9302,0.0,0.0,0.0,0.0,0.0,2013-09-18,15
9303,9303,0.0,0.0,0.0,0.0,0.0,2013-09-18,16
9304,9304,0.0,0.0,0.0,0.0,0.0,2013-09-18,17
9305,9305,0.0,0.0,0.0,0.0,0.0,2013-09-18,18
9306,9306,0.0,0.0,0.0,0.0,0.0,2013-09-18,19
9307,9307,0.0,0.0,0.0,0.0,0.0,2013-09-18,20
9308,9308,0.0,0.0,0.0,0.0,0.0,2013-09-18,21
9309,9309,0.0,0.0,0.0,0.0,0.0,2013-09-18,22
9310,9310,0.0,0.0,0.0,0.0,0.0,2013-09-18,23
9311,9311,0.0,0.0,0.0,0.0,0.0,2013-09-19,0
9312,9312,0.0,0.0,0.0,0.0,0.0,2013-09-19,1
9313,9313,0.0,0.0,0.0,0.0,0.0,2013-09-19,2
9314,9314,0.0,0.0,0.0,0.0,0.0,2013-09-19,3
9315,9315,0.0,0.0,0.0,0.0,0.0,2013-09-19,4
9316,9316,0.0,0.0,0.0,0.0,0.0,2013-09-19,5
9317,9317,0.0,0.0,0.0,0.0,0.0,2013-09-19,6
9318,9318,0.0,0.0,0.0,0.0,0.0,2013-09-19,7
9319,9319,0.0,0.0,0.0,0.0,0.0,2013-09-19,8
9320,9320,0.0,0.0,0.0,0.0,0.0,2013-09-19,9
9321,9321,0.0,0.0,0.0,0.0,0.0,2013-09-19,10
9322,9322,0.0,0.0,0.0,0.0,0.0,2013-09-19,11
9323,9323,0.0,0.0,0.0,0.0,0.0,2013-09-19,12
9324,9324,0.0,0.0,0.0,0.0,0.0,2013-09-19,13
9325,9325,0.0,0.0,0.0,0.0,0.0,2013-09-19,14
9326,9326,0.0,0.0,0.0,0.0,0.0,2013-09-19,15
9327,9327,0.0,0.0,0.0,0.0,0.0,2013-09-19,16
9328,9328,0.0,0.0,0.0,0.0,0.0,2013-09-19,17
9329,9329,0.0,0.0,0.0,0.0,0.0,2013-09-19,18
9330,9330,0.0,0.0,0.0,0.0,0.0,2013-09-19,19
9331,9331,0.0,0.0,0.0,0.0,0.0,2013-09-19,20
9332,9332,0.0,0.0,0.0,0.0,0.0,2013-09-19,21
9333,9333,0.0,0.0,0.0,0.0,0.0,2013-09-19,22
9334,9334,0.0,0.0,0.0,0.0,0.0,2013-09-19,23
9335,9335,0.0,0.0,0.0,0.0,0.0,2013-09-20,0
9336,9336,0.0,0.0,0.0,0.0,0.0,2013-09-20,1
9337,9337,0.0,0.0,0.0,0.0,0.0,2013-09-20,2
9338,9338,0.0,0.0,0.0,0.0,0.0,2013-09-20,3
9339,9339,0.0,0.0,0.0,0.0,0.0,2013-09-20,4
9340,9340,0.0,0.0,0.0,0.0,0.0,2013-09-20,5
9341,9341,0.0,0.0,0.0,0.0,0.0,2013-09-20,6
9342,9342,0.0,0.0,0.0,0.0,0.0,2013-09-20,7
9343,9343,0.0,0.0,0.0,0.0,0.0,2013-09-20,8
9344,9344,0.0,0.0,0.0,0.0,0.0,2013-09-20,9
9345,9345,0.0,0.0,0.0,0.0,0.0,2013-09-20,10
9346,9346,0.0,0.0,0.0,0.0,0.0,2013-09-20,11
9347,9347,0.0,0.0,0.0,0.0,0.0,2013-09-20,12
9348,9348,0.0,0.0,0.0,0.0,0.0,2013-09-20,13
9349,9349,0.0,0.0,0.0,0.0,0.0,2013-09-20,14
9350,9350,0.0,0.0,0.0,0.0,0.0,2013-09-20,15
9351,9351,0.0,0.0,0.0,0.0,0.0,2013-09-20,16
9352,9352,0.0,0.0,0.0,0.0,0.0,2013-09-20,17
9353,9353,0.0,0.0,0.0,0.0,0.0,2013-09-20,18
9354,9354,0.0,0.0,0.0,0.0,0.0,2013-09-20,19
9355,9355,0.0,0.0,0.0,0.0,0.0,2013-09-20,20
9356,9356,0.0,0.0,0.0,0.0,0.0,2013-09-20,21
9357,9357,0.0,0.0,0.0,0.0,0.0,2013-09-20,22
9358,9358,0.0,0.0,0.0,0.0,0.0,2013-09-20,23
9359,9359,0.0,0.0,0.0,0.0,0.0,2013-09-21,0
9360,9360,0.0,0.0,0.0,0.0,0.0,2013-09-21,1
9361,9361,0.0,0.0,0.0,0.0,0.0,2013-09-21,2
9362,9362,0.0,0.0,0.0,0.0,0.0,2013-09-21,3
9363,9363,0.0,0.0,0.0,0.0,0.0,2013-09-21,4
9364,9364,0.0,0.0,0.0,0.0,0.0,2013-09-21,5
9365,9365,0.0,0.0,0.0,0.0,0.0,2013-09-21,6
9366,9366,0.0,0.0,0.0,0.0,0.0,2013-09-21,7
9367,9367,0.0,0.0,0.0,0.0,0.0,2013-09-21,8
9368,9368,0.0,0.0,0.0,0.0,0.0,2013-09-21,9
9369,9369,0.0,0.0,0.0,0.0,0.0,2013-09-21,10
9370,9370,0.0,0.0,0.0,0.0,0.0,2013-09-21,11
9371,9371,0.0,0.0,0.0,0.0,0.0,2013-09-21,12
9372,9372,0.0,0.0,0.0,0.0,0.0,2013-09-21,13
9373,9373,0.0,0.0,0.0,0.0,0.0,2013-09-21,14
9374,9374,0.0,0.0,0.0,0.0,0.0,2013-09-21,15
9375,9375,0.0,0.0,0.0,0.0,0.0,2013-09-21,16
9376,9376,0.0,0.0,0.0,0.0,0.0,2013-09-21,17
9377,9377,0.0,0.0,0.0,0.0,0.0,2013-09-21,18
9378,9378,0.0,0.0,0.0,0.0,0.0,2013-09-21,19
9379,9379,0.0,0.0,0.0,0.0,0.0,2013-09-21,20
9380,9380,0.0,0.0,0.0,0.0,0.0,2013-09-21,21
9381,9381,0.0,0.0,0.0,0.0,0.0,2013-09-21,22
9382,9382,0.0,0.0,0.0,0.0,0.0,2013-09-21,23
9383,9383,0.0,0.0,0.0,0.0,0.0,2013-09-22,0
9384,9384,0.0,0.0,0.0,0.0,0.0,2013-09-22,1
9385,9385,0.0,0.0,0.0,0.0,0.0,2013-09-22,2
9386,9386,0.0,0.0,0.0,0.0,0.0,2013-09-22,3
9387,9387,0.0,0.0,0.0,0.0,0.0,2013-09-22,4
9388,9388,0.0,0.0,0.0,0.0,0.0,2013-09-22,5
9389,9389,0.0,0.0,0.0,0.0,0.0,2013-09-22,6
9390,9390,0.0,0.0,0.0,0.0,0.0,2013-09-22,7
9391,9391,0.0,0.0,0.0,0.0,0.0,2013-09-22,8
9392,9392,0.0,0.0,0.0,0.0,0.0,2013-09-22,9
9393,9393,0.0,0.0,0.0,0.0,0.0,2013-09-22,10
9394,9394,0.0,0.0,0.0,0.0,0.0,2013-09-22,11
9395,9395,0.0,0.0,0.0,0.0,0.0,2013-09-22,12
9396,9396,0.0,0.0,0.0,0.0,0.0,2013-09-22,13
9397,9397,0.0,0.0,0.0,0.0,0.0,2013-09-22,14
9398,9398,0.0,0.0,0.0,0.0,0.0,2013-09-22,15
9399,9399,0.0,0.0,0.0,0.0,0.0,2013-09-22,16
9400,9400,0.0,0.0,0.0,0.0,0.0,2013-09-22,17
9401,9401,0.0,0.0,0.0,0.0,0.0,2013-09-22,18
9402,9402,0.0,0.0,0.0,0.0,0.0,2013-09-22,19
9403,9403,0.0,0.0,0.0,0.0,0.0,2013-09-22,20
9404,9404,0.0,0.0,0.0,0.0,0.0,2013-09-22,21
9405,9405,0.0,0.0,0.0,0.0,0.0,2013-09-22,22
9406,9406,0.0,0.0,0.0,0.0,0.0,2013-09-22,23
9407,9407,0.0,0.0,0.0,0.0,0.0,2013-09-23,0
9408,9408,0.0,0.0,0.0,0.0,0.0,2013-09-23,1
9409,9409,0.0,0.0,0.0,0.0,0.0,2013-09-23,2
9410,9410,0.0,0.0,0.0,0.0,0.0,2013-09-23,3
9411,9411,0.0,0.0,0.0,0.0,0.0,2013-09-23,4
9412,9412,0.0,0.0,0.0,0.0,0.0,2013-09-23,5
9413,9413,0.0,0.0,0.0,0.0,0.0,2013-09-23,6
9414,9414,0.0,0.0,0.0,0.0,0.0,2013-09-23,7
9415,9415,0.0,0.0,0.0,0.0,0.0,2013-09-23,8
9416,9416,0.0,0.0,0.0,0.0,0.0,2013-09-23,9
9417,9417,0.0,0.0,0.0,0.0,0.0,2013-09-23,10
9418,9418,0.0,0.0,0.0,0.0,0.0,2013-09-23,11
9419,9419,0.0,0.0,0.0,0.0,0.0,2013-09-23,12
9420,9420,0.0,0.0,0.0,0.0,0.0,2013-09-23,13
9421,9421,0.0,0.0,0.0,0.0,0.0,2013-09-23,14
9422,9422,0.0,0.0,0.0,0.0,0.0,2013-09-23,15
9423,9423,0.0,0.0,0.0,0.0,0.0,2013-09-23,16
9424,9424,0.0,0.0,0.0,0.0,0.0,2013-09-23,17
9425,9425,0.0,0.0,0.0,0.0,0.0,2013-09-23,18
9426,9426,0.0,0.0,0.0,0.0,0.0,2013-09-23,19
9427,9427,0.0,0.0,0.0,0.0,0.0,2013-09-23,20
9428,9428,0.0,0.0,0.0,0.0,0.0,2013-09-23,21
9429,9429,0.0,0.0,0.0,0.0,0.0,2013-09-23,22
9430,9430,0.0,0.0,0.0,0.0,0.0,2013-09-23,23
9431,9431,0.0,0.0,0.0,0.0,0.0,2013-09-24,0
9432,9432,0.0,0.0,0.0,0.0,0.0,2013-09-24,1
9433,9433,0.0,0.0,0.0,0.0,0.0,2013-09-24,2
9434,9434,0.0,0.0,0.0,0.0,0.0,2013-09-24,3
9435,9435,0.0,0.0,0.0,0.0,0.0,2013-09-24,4
9436,9436,0.0,0.0,0.0,0.0,0.0,2013-09-24,5
9437,9437,0.0,0.0,0.0,0.0,0.0,2013-09-24,6
9438,9438,0.0,0.0,0.0,0.0,0.0,2013-09-24,7
9439,9439,0.0,0.0,0.0,0.0,0.0,2013-09-24,8
9440,9440,0.0,0.0,0.0,0.0,0.0,2013-09-24,9
9441,9441,0.0,0.0,0.0,0.0,0.0,2013-09-24,10
9442,9442,0.0,0.0,0.0,0.0,0.0,2013-09-24,11
9443,9443,0.0,0.0,0.0,0.0,0.0,2013-09-24,12
9444,9444,0.0,0.0,0.0,0.0,0.0,2013-09-24,13
9445,9445,0.0,0.0,0.0,0.0,0.0,2013-09-24,14
9446,9446,0.0,0.0,0.0,0.0,0.0,2013-09-24,15
9447,9447,0.0,0.0,0.0,0.0,0.0,2013-09-24,16
9448,9448,0.0,0.0,0.0,0.0,0.0,2013-09-24,17
9449,9449,0.0,0.0,0.0,0.0,0.0,2013-09-24,18
9450,9450,0.0,0.0,0.0,0.0,0.0,2013-09-24,19
9451,9451,0.0,0.0,0.0,0.0,0.0,2013-09-24,20
9452,9452,0.0,0.0,0.0,0.0,0.0,2013-09-24,21
9453,9453,0.0,0.0,0.0,0.0,0.0,2013-09-24,22
9454,9454,0.0,0.0,0.0,0.0,0.0,2013-09-24,23
9455,9455,0.0,0.0,0.0,0.0,0.0,2013-09-25,0
9456,9456,0.0,0.0,0.0,0.0,0.0,2013-09-25,1
9457,9457,0.0,0.0,0.0,0.0,0.0,2013-09-25,2
9458,9458,0.0,0.0,0.0,0.0,0.0,2013-09-25,3
9459,9459,0.0,0.0,0.0,0.0,0.0,2013-09-25,4
9460,9460,0.0,0.0,0.0,0.0,0.0,2013-09-25,5
9461,9461,0.0,0.0,0.0,0.0,0.0,2013-09-25,6
9462,9462,0.0,0.0,0.0,0.0,0.0,2013-09-25,7
9463,9463,0.0,0.0,0.0,0.0,0.0,2013-09-25,8
9464,9464,0.0,0.0,0.0,0.0,0.0,2013-09-25,9
9465,9465,0.0,0.0,0.0,0.0,0.0,2013-09-25,10
9466,9466,0.0,0.0,0.0,0.0,0.0,2013-09-25,11
9467,9467,0.0,0.0,0.0,0.0,0.0,2013-09-25,12
9468,9468,0.0,0.0,0.0,0.0,0.0,2013-09-25,13
9469,9469,0.0,0.0,0.0,0.0,0.0,2013-09-25,14
9470,9470,0.0,0.0,0.0,0.0,0.0,2013-09-25,15
9471,9471,0.0,0.0,0.0,0.0,0.0,2013-09-25,16
9472,9472,0.0,0.0,0.0,0.0,0.0,2013-09-25,17
9473,9473,0.0,0.0,0.0,0.0,0.0,2013-09-25,18
9474,9474,0.0,0.0,0.0,0.0,0.0,2013-09-25,19
9475,9475,0.0,0.0,0.0,0.0,0.0,2013-09-25,20
9476,9476,0.0,0.0,0.0,0.0,0.0,2013-09-25,21
9477,9477,0.0,0.0,0.0,0.0,0.0,2013-09-25,22
9478,9478,0.0,0.0,0.0,0.0,0.0,2013-09-25,23
9479,9479,0.0,0.0,0.0,0.0,0.0,2013-09-26,0
9480,9480,0.0,0.0,0.0,0.0,0.0,2013-09-26,1
9481,9481,0.0,0.0,0.0,0.0,0.0,2013-09-26,2
9482,9482,0.0,0.0,0.0,0.0,0.0,2013-09-26,3
9483,9483,0.0,0.0,0.0,0.0,0.0,2013-09-26,4
9484,9484,0.0,0.0,0.0,0.0,0.0,2013-09-26,5
9485,9485,0.0,0.0,0.0,0.0,0.0,2013-09-26,6
9486,9486,0.0,0.0,0.0,0.0,0.0,2013-09-26,7
9487,9487,0.0,0.0,0.0,0.0,0.0,2013-09-26,8
9488,9488,0.0,0.0,0.0,0.0,0.0,2013-09-26,9
9489,9489,0.0,0.0,0.0,0.0,0.0,2013-09-26,10
9490,9490,0.0,0.0,0.0,0.0,0.0,2013-09-26,11
9491,9491,0.0,0.0,0.0,0.0,0.0,2013-09-26,12
9492,9492,0.0,0.0,0.0,0.0,0.0,2013-09-26,13
9493,9493,0.0,0.0,0.0,0.0,0.0,2013-09-26,14
9494,9494,0.0,0.0,0.0,0.0,0.0,2013-09-26,15
9495,9495,0.0,0.0,0.0,0.0,0.0,2013-09-26,16
9496,9496,0.0,0.0,0.0,0.0,0.0,2013-09-26,17
9497,9497,0.0,0.0,0.0,0.0,0.0,2013-09-26,18
9498,9498,0.0,0.0,0.0,0.0,0.0,2013-09-26,19
9499,9499,0.0,0.0,0.0,0.0,0.0,2013-09-26,20
9500,9500,0.0,0.0,0.0,0.0,0.0,2013-09-26,21
9501,9501,0.0,0.0,0.0,0.0,0.0,2013-09-26,22
9502,9502,0.0,0.0,0.0,0.0,0.0,2013-09-26,23
9503,9503,0.0,0.0,0.0,0.0,0.0,2013-09-27,0
9504,9504,0.0,0.0,0.0,0.0,0.0,2013-09-27,1
9505,9505,0.0,0.0,0.0,0.0,0.0,2013-09-27,2
9506,9506,0.0,0.0,0.0,0.0,0.0,2013-09-27,3
9507,9507,0.0,0.0,0.0,0.0,0.0,2013-09-27,4
9508,9508,0.0,0.0,0.0,0.0,0.0,2013-09-27,5
9509,9509,0.0,0.0,0.0,0.0,0.0,2013-09-27,6
9510,9510,0.0,0.0,0.0,0.0,0.0,2013-09-27,7
9511,9511,0.0,0.0,0.0,0.0,0.0,2013-09-27,8
9512,9512,0.0,0.0,0.0,0.0,0.0,2013-09-27,9
9513,9513,0.0,0.0,0.0,0.0,0.0,2013-09-27,10
9514,9514,0.0,0.0,0.0,0.0,0.0,2013-09-27,11
9515,9515,0.0,0.0,0.0,0.0,0.0,2013-09-27,12
9516,9516,0.0,0.0,0.0,0.0,0.0,2013-09-27,13
9517,9517,0.0,0.0,0.0,0.0,0.0,2013-09-27,14
9518,9518,0.0,0.0,0.0,0.0,0.0,2013-09-27,15
9519,9519,0.0,0.0,0.0,0.0,0.0,2013-09-27,16
9520,9520,0.0,0.0,0.0,0.0,0.0,2013-09-27,17
9521,9521,0.0,0.0,0.0,0.0,0.0,2013-09-27,18
9522,9522,0.0,0.0,0.0,0.0,0.0,2013-09-27,19
9523,9523,0.0,0.0,0.0,0.0,0.0,2013-09-27,20
9524,9524,0.0,0.0,0.0,0.0,0.0,2013-09-27,21
9525,9525,0.0,0.0,0.0,0.0,0.0,2013-09-27,22
9526,9526,0.0,0.0,0.0,0.0,0.0,2013-09-27,23
9527,9527,0.0,0.0,0.0,0.0,0.0,2013-09-28,0
9528,9528,0.0,0.0,0.0,0.0,0.0,2013-09-28,1
9529,9529,0.0,0.0,0.0,0.0,0.0,2013-09-28,2
9530,9530,0.0,0.0,0.0,0.0,0.0,2013-09-28,3
9531,9531,0.0,0.0,0.0,0.0,0.0,2013-09-28,4
9532,9532,0.0,0.0,0.0,0.0,0.0,2013-09-28,5
9533,9533,0.0,0.0,0.0,0.0,0.0,2013-09-28,6
9534,9534,0.0,0.0,0.0,0.0,0.0,2013-09-28,7
9535,9535,0.0,0.0,0.0,0.0,0.0,2013-09-28,8
9536,9536,0.0,0.0,0.0,0.0,0.0,2013-09-28,9
9537,9537,0.0,0.0,0.0,0.0,0.0,2013-09-28,10
9538,9538,0.0,0.0,0.0,0.0,0.0,2013-09-28,11
9539,9539,0.0,0.0,0.0,0.0,0.0,2013-09-28,12
9540,9540,0.0,0.0,0.0,0.0,0.0,2013-09-28,13
9541,9541,0.0,0.0,0.0,0.0,0.0,2013-09-28,14
9542,9542,0.0,0.0,0.0,0.0,0.0,2013-09-28,15
9543,9543,0.0,0.0,0.0,0.0,0.0,2013-09-28,16
9544,9544,0.0,0.0,0.0,0.0,0.0,2013-09-28,17
9545,9545,0.0,0.0,0.0,0.0,0.0,2013-09-28,18
9546,9546,0.0,0.0084033613445378,0.0,0.0,0.0,2013-09-28,19
9547,9547,0.0,0.0336134453781512,0.0,0.0,0.0083333333333333,2013-09-28,20
9548,9548,0.0,0.0084033613445378,0.0,0.0,0.0,2013-09-28,21
9549,9549,0.0,0.0168067226890756,0.0,0.0094339622641509,0.0,2013-09-28,22
9550,9550,0.0,0.0084033613445378,0.0,0.0,0.0,2013-09-28,23
9551,9551,0.0,0.0,0.0,0.0,0.0,2013-09-29,0
9552,9552,0.0,0.0,0.0,0.0,0.0,2013-09-29,1
9553,9553,0.0,0.0,0.0,0.0,0.0,2013-09-29,2
9554,9554,0.0,0.0,0.0,0.0,0.0,2013-09-29,3
9555,9555,0.0,0.0,0.0,0.0,0.0,2013-09-29,4
9556,9556,0.0,0.0084033613445378,0.0,0.0,0.0,2013-09-29,5
